goal	rule	score
p5(X7)	p5(a43)	1
p5(X5)	p5(a27)	1
p6(X0, X1)	p6(a21, a12)	1
p0(X0, X1, X7)	p0(a31, a50, a0)	1
p0(X5, X0, X1)	p0(a37, a4, a55)	1
p0(X0, X1, X2)	p0(a19, a85, a63)	1
p3(X1, X6)	p3(a29, a17)	1
p9(X7)	p9(a8)	1
p3(a21, X0)	p3(a21, a1)	1
p2(X8)	p2(a40)	1
p8(X1)	p8(a59)	1
p9(X1)	p9(a69)	1
p0(X9, X0, X1)	p0(a2, a15, a21)	1
p7(X2)	p7(a14)	1
p0(X6, X0, X1)	p0(a45, a50, a0)	1
p5(X9)	p5(a24)	1
p9(a12)	p9(a12)	1
p3(X1, X2)	p3(a15, a82)	1
p8(a30)	p8(a30)	1
p3(X6, X0)	p3(a18, a50)	1
p3(X8, X5)	p3(a16, a84)	1
p3(X7, X0)	p3(a16, a84)	1
p2(X0)	p2(a83)	1
p2(X3)	p2(a0)	1
p2(X5)	p2(a90)	1
p7(X2)	p7(a1)	1
p3(X9, X0)	p3(a10, a2)	1
p7(X0)	p7(a98)	1
p9(X2)	p9(a73)	1
p2(a40)	p2(a40)	1
p2(a69)	p2(X7) :- p2(X7)	1
p2(a19)	p2(a19)	1
p2(X0)	p2(a64)	1
p7(X1)	p7(a14)	1
p3(X7, X0)	p3(a16, a84)	1
p2(X2)	p2(X7) :- p2(X7)	1
p0(X7, X0, X1)	p0(a31, a50, a0)	1
p9(X8)	p9(a49)	1
p0(X6, X0, X1)	p0(a22, a24, a0)	1
p8(X0)	p8(a18)	1
p3(X1, X6)	p3(a86, a0)	1
p0(X0, X1, a19)	p0(a20, a0, a19)	1
p5(X7)	p5(a98)	1
p3(X1, X6)	p3(a41, a53)	1
p8(X1)	p8(a10)	1
p9(X1)	p9(a0)	1
p2(X2)	p2(a14)	1
p9(X0)	p9(a0)	1
p8(a30)	p8(a30)	1
p9(X3)	p9(a1)	1
p9(X5)	p9(a69)	1
p5(X2)	p5(a11)	1
p0(a24, X0, X1)	p0(X3, a2, X3) :- p6(X3, X3), p2(X3)	1
p8(X2)	p8(a59)	1
p0(X0, X1, X2)	p0(a2, a15, a21)	1
p3(a98, X0)	p3(X4, a15) :- p2(X4), p5(X4)	1
p6(X0, X0)	p6(X2, X2) :- p0(X2, X0, X9)	1
p3(X3, X0)	p3(a87, a0)	1
p8(X6)	p8(a30)	1
p3(X0, X1)	p3(a35, a1)	1
p5(X2)	p5(a56)	1
p2(a38)	p2(X8) :- p9(X8)	1
p3(X3, X0)	p3(a96, a65)	1
p9(X5)	p9(a73)	1
p9(X7)	p9(a1)	1
p0(X8, X0, X1)	p0(a26, a82, a20)	1
p9(X5)	p9(a73)	1
p0(X7, X0, X1)	p0(a44, a19, a27)	1
p5(X2)	p5(a0)	1
p2(X8)	p2(a12)	1
p3(X3, X0)	p3(a52, a35)	1
p9(X4)	p9(a8)	1
p7(X7)	p7(a10)	1
p3(X8, X0)	p3(a50, a7)	1
p3(X2, X0)	p3(a31, a68)	1
p5(X0)	p5(a95)	1
p7(X4)	p7(a42)	1
p3(X7, X0)	p3(a86, a0)	1
p5(X7)	p5(a1)	1
p2(X0)	p2(a64)	1
p2(X9)	p2(a83)	1
p0(a24, X0, X1)	p0(X3, a2, X3) :- p6(X3, X3), p2(X3)	1
p5(X5)	p5(a27)	1
p9(X9)	p9(a10)	1
p9(X2)	p9(a10)	1
p7(X2)	p7(a14)	1
p5(a27)	p5(a27)	1
p3(X6, X0)	p3(a48, a0)	1
p9(a61)	p9(a61)	1
p5(X6)	p5(a95)	1
p8(X1)	p8(a1)	1
p0(X3, X0, X1)	p0(a10, a49, a17)	1
p8(X8)	p8(a10)	1
p5(X8)	p5(a1)	1
p9(X3)	p9(a12)	1
p7(X7)	p7(a1)	1
p2(X1)	p2(X7) :- p2(X7)	1
p9(a5)	p9(a5)	1
p2(X6)	p2(a40)	1
p2(X1)	p2(a88)	1
p5(X3)	p5(a43)	1
p2(X6)	p2(a27)	1
p8(X1)	p8(a3)	1
p8(X3)	p8(a18)	1
p9(X4)	p9(a38)	1
p6(X5, X7)	p6(a71, a17)	1
p8(X5)	p8(a10)	1
p7(X4)	p7(a42)	1
p9(X8)	p9(a10)	1
p3(X1, X6)	p3(a79, a19)	1
p9(X0)	p9(a69)	1
p3(X2, X0)	p3(X4, a15) :- p2(X4), p5(X4)	1
p2(a57)	p2(X7) :- p2(X7)	1
p5(X3)	p5(a24)	1
p8(a30)	p8(a30)	1
p0(X5, X0, X1)	p0(a22, a24, a0)	1
p9(X6)	p9(a69)	1
p2(X7)	p2(a98)	1
p9(X2)	p9(a1)	1
p0(X8, X0, X1)	p0(a45, a50, a0)	1
p3(X2, X0)	p3(a16, a84)	1
p2(X3)	p2(a98)	1
p0(X6, X0, X1)	p0(a22, a24, a0)	1
p3(X1, X2)	p3(a87, a0)	1
p3(X1, X2)	p3(a10, a2)	1
p9(X5)	p9(a69)	1
p2(a40)	p2(a40)	1
p8(X1)	p8(a59)	1
p8(X4)	p8(a18)	1
p2(X7)	p2(a17)	1
p9(X2)	p9(a8)	1
p2(X0)	p2(a24)	1
p9(X5)	p9(a69)	1
p3(X4, X0)	p3(a41, a53)	1
p9(X1)	p9(a0)	1
p5(X6)	p5(a27)	1
p5(X4)	p5(a19)	1
p3(X6, X0)	p3(a31, a68)	1
p0(X8, X0, X1)	p0(a37, a4, a55)	1
p2(X4)	p2(a19)	1
p9(X5)	p9(a0)	1
p8(X7)	p8(a10)	1
p5(X1)	p5(a0)	1
p2(X0)	p2(a17)	1
p2(X5)	p2(a98)	1
p2(X6)	p2(a88)	1
p2(X5)	p2(a95)	1
p8(X8)	p8(a42)	1
p3(X1, X0)	p3(a67, a14)	1
p9(X6)	p9(a49)	1
p0(X1, X0, X2)	p0(a31, a50, a0)	1
p2(X6)	p2(a40)	1
p3(X1, X6)	p3(X4, a15) :- p2(X4), p5(X4)	1
p2(a17)	p2(X7) :- p2(X7)	1
p7(X1)	p7(a1)	1
p0(X4, X0, X1)	p0(a47, a61, a21)	1
p9(X9)	p9(a15)	1
p3(X4, X0)	p3(a48, a0)	1
p2(a15)	p2(X8) :- p9(X8)	1
p3(X8, X0)	p3(a52, a35)	1
p0(X8, X5, X8)	p0(X3, a2, X3) :- p6(X3, X3), p2(X3)	1
p5(X9)	p5(a43)	1
p8(X5)	p8(a87)	1
p9(a12)	p9(a12)	1
p2(a90)	p2(X7) :- p2(X7)	1
p2(a10)	p2(X7) :- p2(X7)	1
p0(X9, X0, X1)	p0(a14, a23, a10)	1
p7(X0)	p7(a66)	1
p7(X2)	p7(a14)	1
p0(a0, X0, X1)	p0(a0, a17, a64)	1
p0(X0, X1, X7)	p0(a47, a61, a21)	1
p0(X5, X0, X1)	p0(a24, a74, a0)	1
p0(X8, X0, X1)	p0(a37, a4, a55)	1
p9(X8)	p9(a15)	1
p0(X0, X1, X7)	p0(a24, a74, a0)	1
p6(a19, X0)	p6(a19, X6) :- p7(X6), p8(X6)	1
p7(X1)	p7(a1)	1
p0(X7, X0, X1)	p0(a0, a17, a64)	1
p0(X6, X0, X1)	p0(X3, a2, X3) :- p6(X3, X3), p2(X3)	1
p5(X9)	p5(a0)	1
p2(X3)	p2(a90)	1
p3(X0, a53)	p3(a41, a53)	1
p9(X0)	p9(a61)	1
p2(X2)	p2(a42)	1
p3(X0, X8)	p3(a96, a65)	1
p2(X0)	p2(a64)	1
p5(X6)	p5(a61)	1
p2(X9)	p2(X7) :- p2(X7)	1
p7(X2)	p7(X2) :- p5(X2), p3(X2, X0)	1
p3(X4, X0)	p3(a48, a0)	1
p3(X5, X0)	p3(a10, a2)	1
p5(X5)	p5(a81)	1
p4(X0, X1, a0)	p4(a11, a12, a0)	1
p2(X6)	p2(a49)	1
p0(X1, X0, X2)	p0(a24, a74, a0)	1
p0(X7, X4, X7)	p0(X3, a2, X3) :- p6(X3, X3), p2(X3)	1
p0(X8, X0, X1)	p0(a26, a82, a20)	1
p3(a98, X0)	p3(X4, a15) :- p2(X4), p5(X4)	1
p0(X0, X1, X7)	p0(a0, a17, a64)	1
p9(X8)	p9(a49)	1
p5(a19)	p5(a19)	1
p0(X5, X0, X1)	p0(a22, a24, a0)	1
p7(X4)	p7(a66)	1
p0(X1, X0, X2)	p0(a24, a74, a0)	1
p5(X7)	p5(a98)	1
p3(X6, X0)	p3(a48, a0)	1
p7(X8)	p7(a10)	1
p3(X0, X8)	p3(a18, a50)	1
p0(X8, X0, X1)	p0(a2, a15, a21)	1
p2(X0)	p2(a95)	1
p2(X8)	p2(a65)	1
p2(X4)	p2(a90)	1
p0(X7, X0, X1)	p0(a0, a17, a64)	1
p3(a31, X0)	p3(a31, a68)	1
p2(X3)	p2(a27)	1
p5(X5)	p5(a4)	1
p2(a40)	p2(a40)	1
p2(X8)	p2(a49)	1
p3(X1, X6)	p3(a87, a0)	1
p9(X7)	p9(a8)	1
p8(a52)	p8(a52)	1
p2(X7)	p2(a95)	1
p2(X7)	p2(a95)	1
p0(X8, X0, X1)	p0(a37, a4, a55)	1
p5(X7)	p5(a24)	1
p3(X9, X3)	p3(a67, a14)	1
p3(X1, X6)	p3(X4, a15) :- p2(X4), p5(X4)	1
p0(X3, X0, X1)	p0(a19, a85, a63)	1
p3(a57, X0)	p3(X4, a15) :- p2(X4), p5(X4)	1
p2(X5)	p2(a95)	1
p5(a43)	p5(a43)	1
p2(a17)	p2(a17)	1
p8(X2)	p8(a0)	1
p5(a11)	p5(a11)	1
p2(a61)	p2(X8) :- p9(X8)	1
p3(X1, X6)	p3(a75, a0)	1
p8(X6)	p8(a30)	1
p0(X5, X0, X1)	p0(a31, a50, a0)	1
p8(X4)	p8(a87)	1
p2(a40)	p2(a40)	1
p4(X0, X1, a0)	p4(a11, a12, a0)	1
p6(X0, X1)	p6(a0, a34)	1
p0(X1, X0, X2)	p0(a26, a82, a20)	1
p5(X5)	p5(a27)	1
p6(X0, X1)	p6(a49, a64)	1
p9(X9)	p9(a49)	1
p2(X2)	p2(a41)	1
p7(X8)	p7(a15)	1
p0(X9, X0, X1)	p0(a2, a15, a21)	1
p5(X2)	p5(a56)	1
p5(X2)	p5(a88)	1
p5(X5)	p5(a95)	1
p2(X5)	p2(a27)	1
p3(X4, X0)	p3(a48, a0)	1
p2(X1)	p2(a17)	1
p2(X2)	p2(a98)	1
p9(X3)	p9(a49)	1
p5(X9)	p5(a43)	1
p2(X1)	p2(a57)	1
p8(X1)	p8(a87)	1
p3(X0, a0)	p3(a48, a0)	1
p7(X8)	p7(a1)	1
p9(X3)	p9(a5)	1
p3(X6, X0)	p3(a35, a0)	1
p2(a0)	p2(X7) :- p2(X7)	1
p2(X9)	p2(a88)	1
p5(a19)	p5(a19)	1
p9(X5)	p9(a5)	1
p2(a17)	p2(a17)	1
p9(X7)	p9(a61)	1
p3(a57, X0)	p3(X4, a15) :- p2(X4), p5(X4)	1
p7(X6)	p7(a1)	1
p5(X6)	p5(a1)	1
p2(a1)	p2(X8) :- p9(X8)	1
p8(X3)	p8(a3)	1
p2(X0)	p2(a65)	1
p3(X8, X0)	p3(a75, a0)	1
p2(X4)	p2(a83)	1
p9(X2)	p9(a12)	1
p2(X4)	p2(a0)	1
p2(a12)	p2(a12)	1
p0(X3, X0, X1)	p0(a26, a82, a20)	1
p0(X5, X0, X1)	p0(a26, a82, a20)	1
p2(X5)	p2(a98)	1
p8(X9)	p8(a3)	1
p8(X8)	p8(a52)	1
p3(X6, X0)	p3(a75, a0)	1
p2(X5)	p2(a27)	1
p9(X1)	p9(a9)	1
p3(X5, X0)	p3(a50, a7)	1
p3(X2, X0)	p3(a31, a68)	1
p2(X8)	p2(a57)	1
p8(X5)	p8(a10)	1
p5(X0)	p5(a21)	1
p3(X3, X0)	p3(a96, a65)	1
p5(X4)	p5(a21)	1
p2(X7)	p2(X7) :- p2(X7)	1
p5(X7)	p5(a1)	1
p8(X7)	p8(a15)	1
p2(X7)	p2(a42)	1
p8(a24)	p8(a24)	1
p6(X0, X1)	p6(X2, X2) :- p0(X2, X0, X9)	1
p9(X4)	p9(a12)	1
p2(X1)	p2(a64)	1
p9(X2)	p9(a0)	1
p5(X5)	p5(a27)	1
p3(X1, X6)	p3(a41, a53)	1
p8(X1)	p8(a30)	1
p3(X1, X0)	p3(a21, a1)	1
p3(X1, X2)	p3(a87, a0)	1
p3(X6, X0)	p3(a96, a65)	1
p0(X7, X0, X1)	p0(a0, a17, a64)	1
p5(X7)	p5(a1)	1
p7(X8)	p7(a0)	1
p9(X2)	p9(a12)	1
p0(X8, X5, X8)	p0(X3, a2, X3) :- p6(X3, X3), p2(X3)	1
p5(X4)	p5(a27)	1
p0(X4, X0, X1)	p0(a23, a21, a10)	1
p9(X6)	p9(a0)	1
p1(a66, X0, a41)	p1(a66, a62, a41)	1
p0(X1, X0, X2)	p0(a10, a49, a17)	1
p6(X5, X7)	p6(a22, a43)	1
p9(a9)	p9(a9)	1
p7(X7)	p7(a44)	1
p5(X5)	p5(a21)	1
p2(X3)	p2(a88)	1
p3(a0, X0)	p3(X4, a15) :- p2(X4), p5(X4)	1
p2(X1)	p2(X7) :- p2(X7)	1
p3(X2, X0)	p3(a41, a53)	1
p5(X0)	p5(a4)	1
p0(X5, X0, X1)	p0(a31, a50, a0)	1
p6(X5, X7)	p6(a15, a80)	1
p2(X3)	p2(a19)	1
p3(X0, a14)	p3(a67, a14)	1
p2(a15)	p2(X8) :- p9(X8)	1
p8(X4)	p8(a24)	1
p2(a40)	p2(a40)	1
p7(X6)	p7(a0)	1
p2(a17)	p2(a17)	1
p8(X0)	p8(a30)	1
p2(X3)	p2(a49)	1
p0(X8, X0, X1)	p0(a47, a61, a21)	1
p0(X3, X0, X1)	p0(a19, a85, a63)	1
p2(X8)	p2(X8) :- p9(X8)	1
p0(X1, X0, X2)	p0(a22, a24, a0)	1
p8(X2)	p8(a24)	1
p8(X4)	p8(a24)	1
p7(X6)	p7(a1)	1
p7(X8)	p7(a84)	1
p8(X3)	p8(a24)	1
p3(X6, X0)	p3(a48, a0)	1
p3(X8, X0)	p3(a35, a0)	1
p8(X5)	p8(a24)	1
p2(X6)	p2(a27)	1
p9(X4)	p9(a9)	1
p9(X0)	p9(a8)	1
p2(a65)	p2(a65)	1
p2(X8)	p2(X8) :- p9(X8)	1
p2(X4)	p2(a0)	1
p2(X0)	p2(a17)	1
p3(X8, X5)	p3(a87, a0)	1
p2(X4)	p2(a95)	1
p2(X9)	p2(a49)	1
p9(a69)	p9(a69)	1
p2(a57)	p2(X7) :- p2(X7)	1
p2(X7)	p2(a83)	1
p0(X6, X0, X1)	p0(a37, a4, a55)	1
p2(X1)	p2(a57)	1
p2(X4)	p2(a14)	1
p8(X5)	p8(a24)	1
p0(X4, X0, X1)	p0(a45, a50, a0)	1
p2(X3)	p2(a17)	1
p8(X0)	p8(a3)	1
p9(a12)	p9(a12)	1
p2(a14)	p2(X7) :- p2(X7)	1
p0(X1, X0, X2)	p0(a24, a74, a0)	1
p6(X5, X7)	p6(a1, a61)	1
p2(X3)	p2(a90)	1
p2(X3)	p2(a88)	1
p2(X6)	p2(a90)	1
p0(X0, X1, X2)	p0(a26, a82, a20)	1
p2(X3)	p2(a83)	1
p3(X1, X2)	p3(a10, a2)	1
p2(X3)	p2(a57)	1
p3(X0, X8)	p3(a29, a17)	1
p3(X2, X0)	p3(X4, a15) :- p2(X4), p5(X4)	1
p9(X5)	p9(a73)	1
p4(a73, a30, X0)	p4(a73, a30, a4)	1
p3(X9, X3)	p3(a87, a0)	1
p4(a73, a30, X0)	p4(a73, a30, a4)	1
p5(X7)	p5(a1)	1
p9(X4)	p9(a49)	1
p9(X9)	p9(a10)	1
p0(X0, X1, X2)	p0(a23, a21, a10)	1
p0(X8, X0, X1)	p0(a47, a61, a21)	1
p0(X8, X5, X8)	p0(X3, a2, X3) :- p6(X3, X3), p2(X3)	1
p2(a8)	p2(X7) :- p2(X7)	1
p2(a40)	p2(a40)	1
p3(X9, X3)	p3(a96, a65)	1
p2(X1)	p2(X7) :- p2(X7)	1
p5(X4)	p5(a56)	1
p5(X2)	p5(a61)	1
p7(X7)	p7(a27)	1
p6(a0, a0)	p6(X2, X2) :- p0(X2, X0, X9)	1
p0(X9, X0, X1)	p0(a19, a85, a63)	1
p2(X4)	p2(a19)	1
p2(X2)	p2(a0)	1
p3(X1, X6)	p3(a41, a53)	1
p3(X0, X1)	p3(a75, a0)	1
p3(X0, a53)	p3(a41, a53)	1
p6(X5, X7)	p6(a9, a14)	1
p9(X1)	p9(a0)	1
p3(X4, X0)	p3(a48, a0)	1
p2(X9)	p2(a57)	1
p1(a88, a33, X0)	p1(a88, a33, a32)	1
p2(a14)	p2(X7) :- p2(X7)	1
p0(X1, a19, X0)	p0(a44, a19, a27)	1
p7(X2)	p7(a13)	1
p3(X7, X0)	p3(a18, a50)	1
p0(X1, X0, X2)	p0(a22, a24, a0)	1
p0(X4, X0, X1)	p0(a0, a17, a64)	1
p3(X0, X1)	p3(a52, a35)	1
p2(a17)	p2(a17)	1
p5(X3)	p5(a0)	1
p8(X3)	p8(a42)	1
p2(X7)	p2(a0)	1
p4(a73, a30, X0)	p4(a73, a30, a4)	1
p0(X3, X0, X1)	p0(a20, a0, a19)	1
p3(X0, X8)	p3(a86, a0)	1
p7(X2)	p7(a13)	1
p2(a19)	p2(X7) :- p2(X7)	1
p7(X6)	p7(a66)	1
p0(X7, X4, X7)	p0(X3, a2, X3) :- p6(X3, X3), p2(X3)	1
p6(X4, X4)	p6(X2, X2) :- p0(X2, X0, X9)	1
p9(X6)	p9(a73)	1
p0(X1, X0, X2)	p0(a75, a36, a29)	1
p2(X5)	p2(X7) :- p2(X7)	1
p9(X8)	p9(a38)	1
p0(X6, X0, X1)	p0(a10, a49, a17)	1
p5(X9)	p5(a43)	1
p5(X7)	p5(a43)	1
p8(X1)	p8(a52)	1
p9(X2)	p9(a12)	1
p2(X3)	p2(X8) :- p9(X8)	1
p2(X7)	p2(a65)	1
p2(a40)	p2(a40)	1
p2(X3)	p2(a27)	1
p6(X5, X7)	p6(a9, a14)	1
p0(X7, X4, X7)	p0(X3, a2, X3) :- p6(X3, X3), p2(X3)	1
p5(X1)	p5(a61)	1
p5(X2)	p5(a43)	1
p8(X0)	p8(a52)	1
p5(X5)	p5(a88)	1
p3(X0, X1)	p3(a35, a1)	1
p9(a12)	p9(a12)	1
p3(X1, X0)	p3(a52, a35)	1
p0(X7, X4, X7)	p0(X3, a2, X3) :- p6(X3, X3), p2(X3)	1
p9(X1)	p9(a1)	1
p2(X6)	p2(a49)	1
p0(X8, X0, X1)	p0(a37, a4, a55)	1
p3(X8, X0)	p3(a18, a50)	1
p9(X9)	p9(a1)	1
p2(X4)	p2(a95)	1
p2(X6)	p2(a49)	1
p3(X9, X3)	p3(a35, a1)	1
p8(X2)	p8(a0)	1
p2(X9)	p2(a65)	1
p5(a24)	p5(a24)	1
p3(a95, X0)	p3(X4, a15) :- p2(X4), p5(X4)	1
p0(X1, X0, X2)	p0(a24, a74, a0)	1
p2(X5)	p2(a42)	1
p0(X4, X0, X1)	p0(a2, a15, a21)	1
p2(X4)	p2(X8) :- p9(X8)	1
p7(a24)	p7(X2) :- p5(X2), p3(X2, X0)	1
p5(a88)	p5(a88)	1
p0(X6, X0, X1)	p0(a10, a49, a17)	1
p9(X9)	p9(a73)	1
p9(X1)	p9(a69)	1
p5(X8)	p5(a81)	1
p8(X3)	p8(a18)	1
p3(X0, a0)	p3(a87, a0)	1
p8(X8)	p8(a28)	1
p5(X6)	p5(a11)	1
p8(X5)	p8(a0)	1
p7(X2)	p7(a14)	1
p0(X0, X1, X2)	p0(a2, a15, a21)	1
p7(X1)	p7(a98)	1
p3(X9, X3)	p3(a67, a14)	1
p0(X8, X0, X1)	p0(a26, a82, a20)	1
p5(X4)	p5(a43)	1
p2(X3)	p2(a17)	1
p2(X2)	p2(a17)	1
p2(X5)	p2(a90)	1
p3(X5, X0)	p3(a41, a53)	1
p3(X1, X2)	p3(a10, a2)	1
p2(X9)	p2(a42)	1
p3(X1, X6)	p3(a29, a17)	1
p3(X1, X0)	p3(a15, a82)	1
p2(a83)	p2(a83)	1
p5(X1)	p5(a81)	1
p2(a19)	p2(X7) :- p2(X7)	1
p0(X7, X0, X1)	p0(a0, a17, a64)	1
p0(X1, X0, X2)	p0(a14, a23, a10)	1
p2(X4)	p2(a64)	1
p2(X0)	p2(a24)	1
p3(X0, a14)	p3(a67, a14)	1
p9(X1)	p9(a49)	1
p2(X4)	p2(a19)	1
p6(X0, X1)	p6(a1, a67) :- p9(X1)	1
p2(X8)	p2(a49)	1
p2(X7)	p2(a95)	1
p4(X1, a41, X0)	p4(a77, a41, a6)	1
p5(X8)	p5(a19)	1
p0(a19, X0, X1)	p0(X3, a2, X3) :- p6(X3, X3), p2(X3)	1
p9(X3)	p9(a87)	1
p0(X3, X0, X1)	p0(a20, a0, a19)	1
p0(X6, X0, X1)	p0(a14, a23, a10)	1
p9(X7)	p9(a5)	1
p5(X1)	p5(a61)	1
p3(X8, X0)	p3(a18, a50)	1
p5(a10)	p5(a10)	1
p0(X9, X0, X1)	p0(a26, a82, a20)	1
p0(X1, X0, X2)	p0(a19, a85, a63)	1
p4(a25, a24, X0)	p4(a25, a24, a43)	1
p5(X3)	p5(a81)	1
p8(X3)	p8(a24)	1
p5(X2)	p5(a10)	1
p3(X9, X0)	p3(a10, a2)	1
p6(X5, X7)	p6(a49, a64)	1
p0(X1, X0, X2)	p0(a2, a15, a21)	1
p6(X5, X7)	p6(a0, a68)	1
p9(X5)	p9(a73)	1
p5(X0)	p5(a98)	1
p0(X5, X0, X1)	p0(a22, a24, a0)	1
p0(X3, X0, X1)	p0(a14, a23, a10)	1
p9(X3)	p9(a73)	1
p3(X8, X5)	p3(a79, a19)	1
p8(X7)	p8(a10)	1
p5(X6)	p5(a21)	1
p3(X3, X0)	p3(a31, a68)	1
p3(X0, X1)	p3(a35, a0)	1
p3(X1, X2)	p3(a75, a0)	1
p2(X6)	p2(X8) :- p9(X8)	1
p0(X3, X0, X1)	p0(a90, a25, a16)	1
p8(X4)	p8(a24)	1
p2(X5)	p2(X8) :- p9(X8)	1
p3(a1, X0)	p3(X4, a15) :- p2(X4), p5(X4)	1
p3(X1, X0)	p3(a15, a82)	1
p3(X3, X0)	p3(a79, a19)	1
p9(a73)	p9(a73)	1
p2(a57)	p2(X7) :- p2(X7)	1
p2(X8)	p2(a83)	1
p3(X8, X0)	p3(a35, a0)	1
p9(X1)	p9(a38)	1
p5(X9)	p5(a27)	1
p9(X9)	p9(a10)	1
p3(X1, X6)	p3(a79, a19)	1
p9(X4)	p9(a49)	1
p3(a0, X0)	p3(X4, a15) :- p2(X4), p5(X4)	1
p2(X9)	p2(a41)	1
p3(X7, X0)	p3(a29, a17)	1
p2(X9)	p2(a65)	1
p8(X1)	p8(a87)	1
p7(X8)	p7(a10)	1
p5(X2)	p5(a10)	1
p5(X0)	p5(a61)	1
p0(X26, X96, X66)	p0(X26, a24, a19)	0
p1(X33, X33, X33)	p1(a96, a96, a96)	0
p2(a41)	p2(X8) :- p9(X8)	0
p9(X1)	p9(a57)	0
p1(X36, X36, X36)	p1(a73, a73, a73)	0
p2(a81)	p2(X7) :- p2(X7)	0
p1(a20, X92, X52)	p1(a20, X11, a1)	0
p1(X31, X31, X31)	p1(a0, a0, a0)	0
p1(X35, X35, X35)	p1(a5, a5, a5)	0
p1(a20, X99, X59)	p1(a20, X18, a19)	0
p1(a20, X95, X55)	p1(a20, X14, a3)	0
p6(a92, X1)	p6(X2, X2) :- p0(X2, X0, X9)	0
p2(a73)	p2(X8) :- p9(X8)	0
p1(a20, X92, X52)	p1(a20, X11, a87)	0
p3(a73, a78)	p3(X5, X9) :- p1(a20, X9, X5), p8(X5)	0
p0(X23, X93, X63)	p0(X23, a1, a19)	0
p5(X9)	p5(a41)	0
p6(X6, X6)	p6(a19, X6) :- p7(X6), p8(X6)	0
p3(X5, X0)	p3(X4, a15) :- p2(X4), p5(X4)	0
p5(X20)	p5(a9)	0
p6(a90, a90)	p6(X2, X2) :- p0(X2, X0, X9)	0
p0(X20, X90, X60)	p0(X20, a88, X0)	0
p0(X213, X913, X613)	p0(X213, a98, a19)	0
p5(X0)	p5(a90)	0
p4(X110, X110, a1)	p4(a82, a82, a1)	0
p5(X43)	p5(a41)	0
p5(X47)	p5(a52)	0
p5(X44)	p5(a14)	0
p2(X0)	p2(X7) :- p2(X7)	0
p9(a98)	p9(a98)	0
p3(X0, X1)	p3(X4, a15) :- p2(X4), p5(X4)	0
p6(a92, a19)	p6(a92, a19)	0
p4(X15, X15, a1)	p4(a2, a2, a1)	0
p3(a20, a78)	p3(X5, X9) :- p1(a20, X9, X5), p8(X5)	0
p1(X32, X32, X32)	p1(a12, a12, a12)	0
p4(X212, X912, X912)	p4(X212, a81, a81)	0
p5(X40)	p5(a65)	0
p4(X210, X910, X910)	p4(X210, a57, a57)	0
p4(X10, X10, a1)	p4(a65, a65, a1)	0
p2(a24)	p2(X3) :- p4(X1, X1, a1), p9(X3), p3(X3, X1), p1(X3, X3, X3)	0
p3(a22, X0)	p3(X4, a15) :- p2(X4), p5(X4)	0
p4(X21, X91, X91)	p4(X21, a11, a11)	0
p1(X33, X33, X33)	p1(a29, a29, a29)	0
p5(X90)	p5(a23)	0
p1(X33, X33, X33)	p1(a15, a15, a15)	0
p3(X1, X0)	p3(X4, a15) :- p2(X4), p5(X4)	0
p1(X36, X36, X36)	p1(a18, a18, a18)	0
p5(X9)	p5(a8)	0
p6(X1, X1)	p6(X2, X2) :- p0(X2, X0, X9)	0
p5(X6)	p5(a83)	0
p1(a20, X95, X55)	p1(a20, X13, a87)	0
p1(X30, X30, X30)	p1(a79, a79, a79)	0
p6(a14, a14)	p6(X2, X2) :- p0(X2, X0, X9)	0
p1(X2, X2, X2)	p1(a15, a15, a15)	0
p4(X24, X94, X94)	p4(X24, a61, a61)	0
p5(X1)	p5(a83)	0
p4(X28, X98, X98)	p4(X28, a81, a81)	0
p1(a20, X95, X55)	p1(a20, X14, a34)	0
p5(X4)	p5(a17)	0
p1(X37, X37, X37)	p1(a69, a69, a69)	0
p2(a27)	p2(X7) :- p2(X7)	0
p1(a20, X96, X56)	p1(a20, a1, a1)	0
p5(X7)	p5(a65)	0
p2(a19)	p2(X6) :- p3(X6, a78), p5(X6)	0
p3(a2, a78)	p3(X5, X9) :- p1(a20, X9, X5), p8(X5)	0
p3(a50, X0)	p3(X4, a15) :- p2(X4), p5(X4)	0
p4(X12, X12, a1)	p4(a14, a14, a1)	0
p6(X9, a42)	p6(X2, X2) :- p0(X2, X0, X9)	0
p1(a57, a57, a57)	p1(a57, a57, a57)	0
p1(X2, X2, X2)	p1(a88, a88, a88)	0
p1(X35, X35, X35)	p1(a79, a79, a79)	0
p5(X7)	p5(a15)	0
p1(a20, X91, X51)	p1(a20, X10, a1)	0
p5(X0)	p5(a49)	0
p4(X13, X13, a1)	p4(a35, a35, a1)	0
p6(X7, X7)	p6(a19, X6) :- p7(X6), p8(X6)	0
p2(a0)	p2(X8) :- p9(X8)	0
p1(a20, X913, X513)	p1(a20, a78, a10)	0
p1(X32, X32, X32)	p1(a48, a48, a48)	0
p9(X33)	p9(a29)	0
p0(X25, X95, X65)	p0(X25, a10, a19)	0
p1(a20, X93, X53)	p1(a20, a10, a10)	0
p3(X4, a78)	p3(X5, X9) :- p1(a20, X9, X5), p8(X5)	0
p9(X37)	p9(a31)	0
p1(a20, X96, X56)	p1(a20, X15, a24)	0
p3(a73, X0)	p3(X5, X9) :- p1(a20, X9, X5), p8(X5)	0
p1(a20, X95, X55)	p1(a20, a18, a18)	0
