goal	rule	score
ancestor(hugo_weasley, harry_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(harry_potter, Z4)	parent(harry_potter, ginny_weasley)	0
parent(ron_weasley, Z3)	parent(ron_weasley, vernon_dursley)	0
parent(bill_weasley, Z11)	parent(bill_weasley, lily_potter)	0
parent(lily_luna_potter, Z11)	parent(lily_luna_potter, frank_longbottom)	0
parent(harry_potter, Z10)	parent(harry_potter, xenophilius_lovegood)	0
parent(james_sirius_potter, Z2)	parent(james_sirius_potter, ron_weasley)	0
parent(luna_lovegood, Z11)	parent(luna_lovegood, petunia_dursley)	0
parent(charlie_weasley, Z8)	parent(charlie_weasley, xenophilius_lovegood)	0
parent(dudley_dursley, Z10)	parent(dudley_dursley, molly_weasley)	0
parent(Z6, Z7)	parent(Z6, hermione_granger)	0
parent(charlie_weasley, Z9)	parent(charlie_weasley, lucius_malfoy)	0
ancestor(rose_weasley, hugo_weasley)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(fred_weasley, Z2)	parent(fred_weasley, ginny_weasley)	0
parent(george_weasley, Z2)	parent(george_weasley, lucius_malfoy)	0
parent(ron_weasley, Z10)	parent(ron_weasley, ron_weasley)	0
ancestor(albus_severus_potter, _EX3)	ancestor(X, Y) :- parent(X, Y)	0
ancestor(ginny_weasley, lily_luna_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
ancestor(harry_potter, Y)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(george_weasley, Z3)	parent(george_weasley, harry_potter)	0
parent(albus_severus_potter, Z3)	parent(albus_severus_potter, ginny_weasley)	0
parent(george_weasley, Z11)	parent(george_weasley, ron_weasley)	0
parent(albus_severus_potter, Z3)	parent(albus_severus_potter, molly_weasley)	0
parent(ginny_weasley, Z3)	parent(ginny_weasley, harry_potter)	0
parent(Z10, Z11)	parent(Z10, hermione_granger)	0
parent(ginny_weasley, Z9)	parent(ginny_weasley, vernon_dursley)	0
parent(neville_longbottom, Z11)	parent(neville_longbottom, lucius_malfoy)	0
parent(harry_potter, Z12)	parent(harry_potter, narcissa_malfoy)	0
parent(percy_weasley, Z2)	parent(percy_weasley, vernon_dursley)	0
parent(albus_severus_potter, Z2)	parent(albus_severus_potter, ginny_weasley)	0
parent(albus_severus_potter, Z2)	parent(albus_severus_potter, molly_weasley)	0
parent(dudley_dursley, Z2)	parent(dudley_dursley, hermione_granger)	0
ancestor(ron_weasley, lily_luna_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(fred_weasley, Z12)	parent(fred_weasley, lily_potter)	0
parent(harry_potter, Z1)	parent(harry_potter, harry_potter)	0
parent(george_weasley, Z12)	parent(george_weasley, vernon_dursley)	0
parent(petunia_dursley, Z0)	parent(petunia_dursley, hermione_granger)	0
parent(bill_weasley, Z11)	parent(bill_weasley, arthur_weasley)	0
ancestor(fred_weasley, lily_luna_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(Z3, Z4)	parent(Z3, james_potter)	0
parent(ron_weasley, Z2)	parent(ron_weasley, alice_longbottom)	0
parent(Z0, Z1)	parent(Z0, petunia_dursley)	0
parent(george_weasley, Z12)	parent(george_weasley, petunia_dursley)	0
parent(charlie_weasley, Z12)	parent(charlie_weasley, alice_longbottom)	0
parent(james_sirius_potter, Z2)	parent(james_sirius_potter, alice_longbottom)	0
ancestor(rose_weasley, Y)	ancestor(X, Y) :- parent(X, Y)	0
parent(charlie_weasley, Z9)	parent(charlie_weasley, james_potter)	0
parent(dudley_dursley, Z9)	parent(dudley_dursley, lucius_malfoy)	0
parent(neville_longbottom, Z11)	parent(neville_longbottom, frank_longbottom)	0
parent(james_sirius_potter, Z12)	parent(james_sirius_potter, harry_potter)	0
parent(harry_potter, Z12)	parent(harry_potter, molly_weasley)	0
parent(harry_potter, Z3)	parent(harry_potter, frank_longbottom)	0
parent(bill_weasley, Z2)	parent(bill_weasley, vernon_dursley)	0
enemy(voldemort, Y)	enemy(X, Y) :- member_of(X, order_of_the_phoenix), member_of(Y, death_eaters)	0
parent(percy_weasley, molly_weasley)	parent(percy_weasley, molly_weasley)	0
parent(draco_malfoy, Z11)	parent(draco_malfoy, lily_potter)	0
parent(rose_weasley, Z6)	parent(rose_weasley, frank_longbottom)	0
parent(charlie_weasley, Z11)	parent(charlie_weasley, ginny_weasley)	0
ancestor(dudley_dursley, harry_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(ron_weasley, Z3)	parent(ron_weasley, arthur_weasley)	0
parent(albus_severus_potter, Z2)	parent(albus_severus_potter, ron_weasley)	0
ancestor(george_weasley, hugo_weasley)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(george_weasley, Z10)	parent(george_weasley, xenophilius_lovegood)	0
parent(draco_malfoy, Z9)	parent(draco_malfoy, james_potter)	0
parent(hugo_weasley, Z3)	parent(hugo_weasley, narcissa_malfoy)	0
parent(neville_longbottom, Z11)	parent(neville_longbottom, ron_weasley)	0
parent(lily_luna_potter, Z4)	parent(lily_luna_potter, harry_potter)	0
parent(neville_longbottom, Z12)	parent(neville_longbottom, molly_weasley)	0
parent(albus_severus_potter, Z12)	parent(albus_severus_potter, ron_weasley)	0
parent(harry_potter, Z3)	parent(harry_potter, ron_weasley)	0
hates(severus_snape, colin_creevey)	hates(X, Y) :- deatheater(X), squib(Y)	0
parent(neville_longbottom, Z10)	parent(neville_longbottom, harry_potter)	0
ancestor(bill_weasley, hugo_weasley)	ancestor(X, Y) :- parent(X, Y)	0
parent(rose_weasley, Z12)	parent(rose_weasley, molly_weasley)	0
parent(bill_weasley, Z2)	parent(bill_weasley, hermione_granger)	0
parent(rose_weasley, Z9)	parent(rose_weasley, lucius_malfoy)	0
parent(luna_lovegood, Z3)	parent(luna_lovegood, frank_longbottom)	0
parent(ron_weasley, Z11)	parent(ron_weasley, frank_longbottom)	0
parent(george_weasley, Z11)	parent(george_weasley, lily_potter)	0
ancestor(dudley_dursley, P)	ancestor(X, Y) :- parent(X, Y)	0
parent(hugo_weasley, Z4)	parent(hugo_weasley, narcissa_malfoy)	0
parent(rose_weasley, Z12)	parent(rose_weasley, frank_longbottom)	0
parent(rose_weasley, Z10)	parent(rose_weasley, ron_weasley)	0
parent(albus_severus_potter, Z4)	parent(albus_severus_potter, lily_potter)	0
parent(luna_lovegood, Z9)	parent(luna_lovegood, petunia_dursley)	0
parent(neville_longbottom, Z10)	parent(neville_longbottom, ginny_weasley)	0
parent(charlie_weasley, Z12)	parent(charlie_weasley, harry_potter)	0
parent(hugo_weasley, Z8)	parent(hugo_weasley, lily_potter)	0
ancestor(bill_weasley, _EX1)	ancestor(X, Y) :- parent(X, Y)	0
parent(Z8, arthur_weasley)	parent(Z8, arthur_weasley)	0
parent(rose_weasley, Z2)	parent(rose_weasley, harry_potter)	0
parent(albus_severus_potter, Z8)	parent(albus_severus_potter, lucius_malfoy)	0
parent(james_sirius_potter, Z6)	parent(james_sirius_potter, frank_longbottom)	0
parent(Z9, Z10)	parent(Z9, lily_potter)	0
ancestor(bill_weasley, _EX3)	ancestor(X, Y) :- parent(X, Y)	0
parent(charlie_weasley, Z12)	parent(charlie_weasley, arthur_weasley)	0
parent(luna_lovegood, james_potter)	parent(luna_lovegood, james_potter)	0
parent(ron_weasley, Z3)	parent(ron_weasley, xenophilius_lovegood)	0
parent(hugo_weasley, Z10)	parent(hugo_weasley, petunia_dursley)	0
parent(ginny_weasley, molly_weasley)	parent(ginny_weasley, molly_weasley)	0
ancestor(lily_luna_potter, lily_luna_potter)	ancestor(X, Y) :- parent(X, Y)	0
enemy(P, harry_potter)	enemy(X, Y) :- member_of(X, order_of_the_phoenix), member_of(Y, death_eaters)	0
parent(neville_longbottom, Z2)	parent(neville_longbottom, harry_potter)	0
parent(albus_severus_potter, Z9)	parent(albus_severus_potter, harry_potter)	0
parent(lily_luna_potter, Z3)	parent(lily_luna_potter, petunia_dursley)	0
parent(charlie_weasley, Z11)	parent(charlie_weasley, hermione_granger)	0
parent(fred_weasley, Z3)	parent(fred_weasley, alice_longbottom)	0
parent(ron_weasley, Z10)	parent(ron_weasley, narcissa_malfoy)	0
parent(albus_severus_potter, Z4)	parent(albus_severus_potter, hermione_granger)	0
parent(harry_potter, Z3)	parent(harry_potter, lucius_malfoy)	0
parent(hugo_weasley, Z9)	parent(hugo_weasley, vernon_dursley)	0
parent(ron_weasley, Z3)	parent(ron_weasley, lucius_malfoy)	0
parent(luna_lovegood, Z3)	parent(luna_lovegood, lily_potter)	0
parent(lily_luna_potter, Z3)	parent(lily_luna_potter, ron_weasley)	0
ancestor(neville_longbottom, X)	ancestor(X, Y) :- parent(X, Y)	0
parent(Y, Z0)	parent(Y, alice_longbottom)	0
parent(charlie_weasley, Z12)	parent(charlie_weasley, ron_weasley)	0
parent(bill_weasley, Z2)	parent(bill_weasley, petunia_dursley)	0
parent(neville_longbottom, Z11)	parent(neville_longbottom, petunia_dursley)	0
parent(hugo_weasley, Z4)	parent(hugo_weasley, hermione_granger)	0
parent(luna_lovegood, Z11)	parent(luna_lovegood, frank_longbottom)	0
parent(Z2, Z3)	parent(Z2, vernon_dursley)	0
parent(james_sirius_potter, Z3)	parent(james_sirius_potter, lucius_malfoy)	0
parent(Y, Z0)	parent(Y, hermione_granger)	0
parent(charlie_weasley, Z9)	parent(charlie_weasley, ginny_weasley)	0
parent(hugo_weasley, Z3)	parent(hugo_weasley, vernon_dursley)	0
parent(harry_potter, Z11)	parent(harry_potter, arthur_weasley)	0
parent(percy_weasley, Z6)	parent(percy_weasley, petunia_dursley)	0
parent(james_sirius_potter, Z3)	parent(james_sirius_potter, james_potter)	0
parent(lily_luna_potter, Z11)	parent(lily_luna_potter, ginny_weasley)	0
parent(_EX1, Z1)	parent(_EX1, vernon_dursley)	0
parent(fred_weasley, Z9)	parent(fred_weasley, molly_weasley)	0
parent(rose_weasley, Z10)	parent(rose_weasley, alice_longbottom)	0
parent(draco_malfoy, Z8)	parent(draco_malfoy, arthur_weasley)	0
ancestor(hugo_weasley, Z)	ancestor(X, Y) :- parent(X, Y)	0
parent(james_sirius_potter, Z12)	parent(james_sirius_potter, ginny_weasley)	0
parent(hugo_weasley, Z12)	parent(hugo_weasley, vernon_dursley)	0
parent(ron_weasley, Z6)	parent(ron_weasley, hermione_granger)	0
parent(ginny_weasley, Z9)	parent(ginny_weasley, narcissa_malfoy)	0
ancestor(ron_weasley, hugo_weasley)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(percy_weasley, Z6)	parent(percy_weasley, molly_weasley)	0
parent(fred_weasley, Z4)	parent(fred_weasley, ginny_weasley)	0
parent(dudley_dursley, Z11)	parent(dudley_dursley, ron_weasley)	0
parent(Z8, Z9)	parent(Z8, molly_weasley)	0
parent(hugo_weasley, Z11)	parent(hugo_weasley, hermione_granger)	0
parent(neville_longbottom, Z3)	parent(neville_longbottom, arthur_weasley)	0
parent(_EX1, Z1)	parent(_EX1, narcissa_malfoy)	0
parent(harry_potter, Z2)	parent(harry_potter, narcissa_malfoy)	0
parent(hugo_weasley, arthur_weasley)	parent(hugo_weasley, arthur_weasley)	0
parent(harry_potter, Z12)	parent(harry_potter, petunia_dursley)	0
parent(lily_luna_potter, Z11)	parent(lily_luna_potter, james_potter)	0
parent(hugo_weasley, Z8)	parent(hugo_weasley, narcissa_malfoy)	0
parent(draco_malfoy, Z9)	parent(draco_malfoy, petunia_dursley)	0
parent(james_sirius_potter, Z9)	parent(james_sirius_potter, arthur_weasley)	0
parent(Z8, james_potter)	parent(Z8, james_potter)	0
ancestor(draco_malfoy, Y)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(neville_longbottom, Z9)	parent(neville_longbottom, harry_potter)	0
parent(rose_weasley, Z6)	parent(rose_weasley, molly_weasley)	0
ancestor(albus_severus_potter, albus_severus_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
ancestor(charlie_weasley, X)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(hugo_weasley, Z11)	parent(hugo_weasley, vernon_dursley)	0
parent(draco_malfoy, Z11)	parent(draco_malfoy, alice_longbottom)	0
parent(ginny_weasley, Z11)	parent(ginny_weasley, alice_longbottom)	0
ancestor(dudley_dursley, _EX3)	ancestor(X, Y) :- parent(X, Y)	0
parent(bill_weasley, Z12)	parent(bill_weasley, arthur_weasley)	0
parent(rose_weasley, Z11)	parent(rose_weasley, alice_longbottom)	0
parent(rose_weasley, Z3)	parent(rose_weasley, harry_potter)	0
parent(james_sirius_potter, Z9)	parent(james_sirius_potter, ron_weasley)	0
parent(rose_weasley, Z8)	parent(rose_weasley, lucius_malfoy)	0
member_of(Y0, dumbledores_army)	member_of(voldemort, dumbledores_army)	0
parent(james_sirius_potter, Z3)	parent(james_sirius_potter, harry_potter)	0
parent(charlie_weasley, Z8)	parent(charlie_weasley, arthur_weasley)	0
parent(Z11, Z12)	parent(Z11, xenophilius_lovegood)	0
parent(Z4, Z5)	parent(Z4, hermione_granger)	0
ancestor(draco_malfoy, Z)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(rose_weasley, Z6)	parent(rose_weasley, hermione_granger)	0
parent(luna_lovegood, Z8)	parent(luna_lovegood, arthur_weasley)	0
ancestor(P, albus_severus_potter)	ancestor(X, Y) :- parent(X, Y)	0
parent(george_weasley, Z12)	parent(george_weasley, arthur_weasley)	0
parent(dudley_dursley, Z12)	parent(dudley_dursley, vernon_dursley)	0
pure_blood(X0)	pure_blood(severus_snape)	0
parent(charlie_weasley, Z6)	parent(charlie_weasley, vernon_dursley)	0
parent(Z11, Z12)	parent(Z11, hermione_granger)	0
parent(harry_potter, Z11)	parent(harry_potter, molly_weasley)	0
parent(lily_luna_potter, Z6)	parent(lily_luna_potter, ginny_weasley)	0
ancestor(fred_weasley, Z)	ancestor(X, Y) :- parent(X, Y)	0
parent(Z6, Z7)	parent(Z6, narcissa_malfoy)	0
ancestor(charlie_weasley, Z)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(albus_severus_potter, Z4)	parent(albus_severus_potter, arthur_weasley)	0
parent(draco_malfoy, Z12)	parent(draco_malfoy, lily_potter)	0
parent(neville_longbottom, Z12)	parent(neville_longbottom, alice_longbottom)	0
ancestor(hugo_weasley, hugo_weasley)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
ancestor(ron_weasley, Z)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(fred_weasley, Z8)	parent(fred_weasley, vernon_dursley)	0
ancestor(bill_weasley, X)	ancestor(X, Y) :- parent(X, Y)	0
parent(albus_severus_potter, Z9)	parent(albus_severus_potter, ginny_weasley)	0
parent(albus_severus_potter, Z9)	parent(albus_severus_potter, molly_weasley)	0
parent(Z7, Z8)	parent(Z7, vernon_dursley)	0
parent(rose_weasley, Z6)	parent(rose_weasley, vernon_dursley)	0
parent(bill_weasley, Z2)	parent(bill_weasley, harry_potter)	0
parent(lily_luna_potter, Z3)	parent(lily_luna_potter, arthur_weasley)	0
parent(luna_lovegood, Z12)	parent(luna_lovegood, narcissa_malfoy)	0
parent(percy_weasley, Z6)	parent(percy_weasley, vernon_dursley)	0
parent(charlie_weasley, Z8)	parent(charlie_weasley, ron_weasley)	0
ancestor(charlie_weasley, P)	ancestor(X, Y) :- parent(X, Y)	0
parent(ginny_weasley, Z9)	parent(ginny_weasley, ginny_weasley)	0
ancestor(hugo_weasley, draco_malfoy)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(dudley_dursley, Z9)	parent(dudley_dursley, ron_weasley)	0
parent(james_sirius_potter, Z4)	parent(james_sirius_potter, alice_longbottom)	0
parent(Z2, Z3)	parent(Z2, lucius_malfoy)	0
parent(ginny_weasley, Z11)	parent(ginny_weasley, hermione_granger)	0
ancestor(draco_malfoy, _EX1)	ancestor(X, Y) :- parent(X, Y)	0
parent(james_sirius_potter, Z2)	parent(james_sirius_potter, harry_potter)	0
ancestor(ginny_weasley, albus_severus_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(james_sirius_potter, Z11)	parent(james_sirius_potter, vernon_dursley)	0
parent(draco_malfoy, Z3)	parent(draco_malfoy, ginny_weasley)	0
parent(percy_weasley, Z10)	parent(percy_weasley, ginny_weasley)	0
parent(rose_weasley, Z8)	parent(rose_weasley, ron_weasley)	0
parent(ginny_weasley, Z9)	parent(ginny_weasley, alice_longbottom)	0
parent(bill_weasley, Z10)	parent(bill_weasley, alice_longbottom)	0
parent(ron_weasley, Z9)	parent(ron_weasley, lily_potter)	0
parent(Y, Z0)	parent(Y, james_potter)	0
parent(fred_weasley, Z11)	parent(fred_weasley, vernon_dursley)	0
parent(harry_potter, Z11)	parent(harry_potter, alice_longbottom)	0
ancestor(rose_weasley, lily_luna_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(lily_luna_potter, Z9)	parent(lily_luna_potter, petunia_dursley)	0
parent(james_sirius_potter, Z8)	parent(james_sirius_potter, alice_longbottom)	0
parent(dudley_dursley, molly_weasley)	parent(dudley_dursley, molly_weasley)	0
ancestor(rose_weasley, _EX1)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
ancestor(james_sirius_potter, Z)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
ancestor(charlie_weasley, _EX3)	ancestor(X, Y) :- parent(X, Y)	0
ancestor(rose_weasley, albus_severus_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(neville_longbottom, Z9)	parent(neville_longbottom, ron_weasley)	0
parent(Y, Z0)	parent(Y, frank_longbottom)	0
ancestor(lily_luna_potter, _EX1)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(ron_weasley, Z6)	parent(ron_weasley, harry_potter)	0
parent(bill_weasley, Z12)	parent(bill_weasley, ron_weasley)	0
parent(harry_potter, Z1)	parent(harry_potter, vernon_dursley)	0
parent(percy_weasley, Z8)	parent(percy_weasley, lily_potter)	0
parent(charlie_weasley, Z6)	parent(charlie_weasley, harry_potter)	0
parent(neville_longbottom, Z3)	parent(neville_longbottom, molly_weasley)	0
parent(bill_weasley, Z12)	parent(bill_weasley, narcissa_malfoy)	0
parent(draco_malfoy, Z2)	parent(draco_malfoy, james_potter)	0
ancestor(P, X)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(george_weasley, Z3)	parent(george_weasley, ron_weasley)	0
ancestor(luna_lovegood, draco_malfoy)	ancestor(X, Y) :- parent(X, Y)	0
parent(rose_weasley, Z12)	parent(rose_weasley, arthur_weasley)	0
parent(Z5, Z6)	parent(Z5, lily_potter)	0
parent(dudley_dursley, Z10)	parent(dudley_dursley, lucius_malfoy)	0
parent(charlie_weasley, Z6)	parent(charlie_weasley, arthur_weasley)	0
ancestor(Y, draco_malfoy)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(george_weasley, Z2)	parent(george_weasley, frank_longbottom)	0
parent(dudley_dursley, Z2)	parent(dudley_dursley, vernon_dursley)	0
parent(albus_severus_potter, Z2)	parent(albus_severus_potter, lucius_malfoy)	0
parent(_EX4, Z1)	parent(_EX4, molly_weasley)	0
parent(dudley_dursley, Z9)	parent(dudley_dursley, lily_potter)	0
parent(dudley_dursley, Z3)	parent(dudley_dursley, james_potter)	0
parent(rose_weasley, Z6)	parent(rose_weasley, lily_potter)	0
parent(draco_malfoy, Z3)	parent(draco_malfoy, frank_longbottom)	0
parent(Z9, james_potter)	parent(Z9, james_potter)	0
parent(harry_potter, Z10)	parent(harry_potter, frank_longbottom)	0
parent(james_sirius_potter, Z11)	parent(james_sirius_potter, ginny_weasley)	0
parent(lily_luna_potter, Z6)	parent(lily_luna_potter, harry_potter)	0
parent(lily_luna_potter, Z4)	parent(lily_luna_potter, petunia_dursley)	0
parent(Z1, Z2)	parent(Z1, arthur_weasley)	0
parent(harry_potter, Z10)	parent(harry_potter, petunia_dursley)	0
parent(lily_luna_potter, Z8)	parent(lily_luna_potter, narcissa_malfoy)	0
parent(rose_weasley, Z12)	parent(rose_weasley, alice_longbottom)	0
parent(albus_severus_potter, Z4)	parent(albus_severus_potter, lucius_malfoy)	0
parent(fred_weasley, Z12)	parent(fred_weasley, vernon_dursley)	0
parent(lily_luna_potter, Z11)	parent(lily_luna_potter, narcissa_malfoy)	0
ancestor(albus_severus_potter, X)	ancestor(X, Y) :- parent(X, Y)	0
parent(charlie_weasley, Z6)	parent(charlie_weasley, ron_weasley)	0
parent(Z0, Z1)	parent(Z0, lily_potter)	0
ancestor(P, draco_malfoy)	ancestor(X, Y) :- parent(X, Y)	0
parent(james_sirius_potter, Z11)	parent(james_sirius_potter, arthur_weasley)	0
parent(percy_weasley, Z9)	parent(percy_weasley, hermione_granger)	0
parent(lily_luna_potter, Z4)	parent(lily_luna_potter, ron_weasley)	0
parent(percy_weasley, Z9)	parent(percy_weasley, harry_potter)	0
ancestor(james_sirius_potter, harry_potter)	ancestor(X, Y) :- parent(X, Y)	0
parent(draco_malfoy, Z4)	parent(draco_malfoy, harry_potter)	0
ancestor(ron_weasley, draco_malfoy)	ancestor(X, Y) :- parent(X, Y)	0
parent(hugo_weasley, Z9)	parent(hugo_weasley, narcissa_malfoy)	0
parent(luna_lovegood, Z9)	parent(luna_lovegood, xenophilius_lovegood)	0
parent(harry_potter, Z10)	parent(harry_potter, ron_weasley)	0
ancestor(harry_potter, _EX1)	ancestor(X, Y) :- parent(X, Y)	0
parent(ginny_weasley, Z12)	parent(ginny_weasley, hermione_granger)	0
parent(harry_potter, molly_weasley)	parent(harry_potter, molly_weasley)	0
parent(bill_weasley, Z11)	parent(bill_weasley, ginny_weasley)	0
ancestor(rose_weasley, harry_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(ron_weasley, Z2)	parent(ron_weasley, ginny_weasley)	0
parent(ron_weasley, Z10)	parent(ron_weasley, vernon_dursley)	0
parent(ron_weasley, Z12)	parent(ron_weasley, molly_weasley)	0
parent(fred_weasley, Z8)	parent(fred_weasley, alice_longbottom)	0
parent(Z2, Z3)	parent(Z2, frank_longbottom)	0
ancestor(albus_severus_potter, P)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(albus_severus_potter, james_potter)	parent(albus_severus_potter, james_potter)	0
parent(Z3, Z4)	parent(Z3, arthur_weasley)	0
parent(fred_weasley, Z2)	parent(fred_weasley, vernon_dursley)	0
parent(luna_lovegood, Z12)	parent(luna_lovegood, james_potter)	0
parent(hugo_weasley, Z9)	parent(hugo_weasley, xenophilius_lovegood)	0
parent(ron_weasley, Z8)	parent(ron_weasley, alice_longbottom)	0
parent(hugo_weasley, Z4)	parent(hugo_weasley, lucius_malfoy)	0
parent(charlie_weasley, Z2)	parent(charlie_weasley, lily_potter)	0
parent(harry_potter, Z9)	parent(harry_potter, arthur_weasley)	0
ancestor(george_weasley, draco_malfoy)	ancestor(X, Y) :- parent(X, Y)	0
parent(albus_severus_potter, Z4)	parent(albus_severus_potter, ron_weasley)	0
ancestor(dudley_dursley, Z)	ancestor(X, Y) :- parent(X, Y)	0
ancestor(neville_longbottom, harry_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(hugo_weasley, Z12)	parent(hugo_weasley, narcissa_malfoy)	0
parent(hugo_weasley, Z10)	parent(hugo_weasley, harry_potter)	0
ancestor(lily_luna_potter, _EX3)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(george_weasley, Z12)	parent(george_weasley, frank_longbottom)	0
parent(_EX1, Z1)	parent(_EX1, arthur_weasley)	0
parent(Z0, Z1)	parent(Z0, molly_weasley)	0
parent(percy_weasley, Z8)	parent(percy_weasley, james_potter)	0
parent(albus_severus_potter, Z3)	parent(albus_severus_potter, frank_longbottom)	0
parent(_EX5, molly_weasley)	parent(_EX5, molly_weasley)	0
parent(ginny_weasley, Z9)	parent(ginny_weasley, frank_longbottom)	0
ancestor(charlie_weasley, lily_luna_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(fred_weasley, Z3)	parent(fred_weasley, lily_potter)	0
parent(hugo_weasley, Z2)	parent(hugo_weasley, arthur_weasley)	0
parent(fred_weasley, Z11)	parent(fred_weasley, alice_longbottom)	0
ancestor(lily_luna_potter, harry_potter)	ancestor(X, Y) :- parent(X, Y)	0
parent(Z11, Z12)	parent(Z11, arthur_weasley)	0
parent(luna_lovegood, Z12)	parent(luna_lovegood, harry_potter)	0
parent(james_sirius_potter, Z3)	parent(james_sirius_potter, molly_weasley)	0
parent(hugo_weasley, Z12)	parent(hugo_weasley, xenophilius_lovegood)	0
ancestor(neville_longbottom, draco_malfoy)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(dudley_dursley, Z3)	parent(dudley_dursley, ginny_weasley)	0
parent(albus_severus_potter, Z10)	parent(albus_severus_potter, james_potter)	0
parent(albus_severus_potter, molly_weasley)	parent(albus_severus_potter, molly_weasley)	0
parent(Z10, Z11)	parent(Z10, vernon_dursley)	0
parent(hugo_weasley, Z11)	parent(hugo_weasley, narcissa_malfoy)	0
muggleborn(argus_filch)	muggleborn(argus_filch)	0
ancestor(hugo_weasley, lily_luna_potter)	ancestor(X, Y) :- parent(X, Y)	0
parent(albus_severus_potter, Z12)	parent(albus_severus_potter, frank_longbottom)	0
parent(percy_weasley, Z12)	parent(percy_weasley, lily_potter)	0
parent(luna_lovegood, Z6)	parent(luna_lovegood, frank_longbottom)	0
parent(dudley_dursley, Z9)	parent(dudley_dursley, harry_potter)	0
parent(hugo_weasley, Z2)	parent(hugo_weasley, ginny_weasley)	0
parent(rose_weasley, Z12)	parent(rose_weasley, ginny_weasley)	0
parent(draco_malfoy, Z2)	parent(draco_malfoy, arthur_weasley)	0
ancestor(draco_malfoy, P)	ancestor(X, Y) :- parent(X, Y)	0
parent(fred_weasley, Z8)	parent(fred_weasley, petunia_dursley)	0
parent(bill_weasley, Z9)	parent(bill_weasley, narcissa_malfoy)	0
parent(rose_weasley, Z2)	parent(rose_weasley, lily_potter)	0
parent(harry_potter, Z11)	parent(harry_potter, vernon_dursley)	0
parent(albus_severus_potter, Z3)	parent(albus_severus_potter, narcissa_malfoy)	0
parent(lily_luna_potter, Z6)	parent(lily_luna_potter, vernon_dursley)	0
ancestor(fred_weasley, draco_malfoy)	ancestor(X, Y) :- parent(X, Y)	0
parent(fred_weasley, Z9)	parent(fred_weasley, petunia_dursley)	0
parent(dudley_dursley, Z3)	parent(dudley_dursley, alice_longbottom)	0
parent(george_weasley, Z9)	parent(george_weasley, narcissa_malfoy)	0
parent(neville_longbottom, Z10)	parent(neville_longbottom, hermione_granger)	0
parent(Z5, Z6)	parent(Z5, frank_longbottom)	0
parent(ron_weasley, Z9)	parent(ron_weasley, lucius_malfoy)	0
parent(albus_severus_potter, Z12)	parent(albus_severus_potter, vernon_dursley)	0
parent(bill_weasley, Z12)	parent(bill_weasley, frank_longbottom)	0
parent(rose_weasley, Z4)	parent(rose_weasley, harry_potter)	0
parent(george_weasley, Z12)	parent(george_weasley, ginny_weasley)	0
parent(lily_luna_potter, Z4)	parent(lily_luna_potter, arthur_weasley)	0
ancestor(lily_luna_potter, hugo_weasley)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(dudley_dursley, james_potter)	parent(dudley_dursley, james_potter)	0
parent(ginny_weasley, Z12)	parent(ginny_weasley, xenophilius_lovegood)	0
