goal	rule	score
parent(lily_luna_potter, Z4)	parent(lily_luna_potter, james_potter)	0
ancestor(charlie_weasley, X)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(james_sirius_potter, Z5)	parent(james_sirius_potter, harry_potter)	0
parent(hugo_weasley, Z6)	parent(hugo_weasley, james_potter)	0
parent(luna_lovegood, Z12)	parent(luna_lovegood, ginny_weasley)	0
parent(rose_weasley, Z10)	parent(rose_weasley, narcissa_malfoy)	0
parent(percy_weasley, Z8)	parent(percy_weasley, alice_longbottom)	0
parent(rose_weasley, Z8)	parent(rose_weasley, lily_potter)	0
parent(luna_lovegood, Z4)	parent(luna_lovegood, alice_longbottom)	0
parent(ron_weasley, Z8)	parent(ron_weasley, frank_longbottom)	0
parent(james_sirius_potter, molly_weasley)	parent(james_sirius_potter, molly_weasley)	0
parent(george_weasley, Z5)	parent(george_weasley, molly_weasley)	0
parent(draco_malfoy, james_potter)	parent(draco_malfoy, james_potter)	0
ancestor(draco_malfoy, X)	ancestor(X, Y) :- parent(X, Y)	0
ancestor(neville_longbottom, _EX4)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(harry_potter, Z10)	parent(harry_potter, james_potter)	0
parent(ginny_weasley, Z11)	parent(ginny_weasley, harry_potter)	0
parent(albus_severus_potter, Z10)	parent(albus_severus_potter, alice_longbottom)	0
parent(Z8, Z9)	parent(Z8, arthur_weasley)	0
parent(rose_weasley, Z12)	parent(rose_weasley, molly_weasley)	0
parent(draco_malfoy, Z4)	parent(draco_malfoy, molly_weasley)	0
parent(albus_severus_potter, Z12)	parent(albus_severus_potter, arthur_weasley)	0
parent(charlie_weasley, Z3)	parent(charlie_weasley, alice_longbottom)	0
half_blood(X0)	half_blood(seamus_finnigan)	0
parent(hugo_weasley, Z2)	parent(hugo_weasley, alice_longbottom)	0
parent(ginny_weasley, Z9)	parent(ginny_weasley, lucius_malfoy)	0
parent(james_sirius_potter, Z11)	parent(james_sirius_potter, frank_longbottom)	0
parent(fred_weasley, Z9)	parent(fred_weasley, petunia_dursley)	0
parent(bill_weasley, arthur_weasley)	parent(bill_weasley, arthur_weasley)	0
parent(lily_luna_potter, Z10)	parent(lily_luna_potter, alice_longbottom)	0
parent(neville_longbottom, Z8)	parent(neville_longbottom, lily_potter)	0
parent(dudley_dursley, Z9)	parent(dudley_dursley, vernon_dursley)	0
parent(neville_longbottom, Z3)	parent(neville_longbottom, ginny_weasley)	0
parent(lily_luna_potter, Z3)	parent(lily_luna_potter, alice_longbottom)	0
muggleborn(X0)	muggleborn(newt_scamander)	0
parent(charlie_weasley, Z6)	parent(charlie_weasley, molly_weasley)	0
parent(charlie_weasley, Z2)	parent(charlie_weasley, xenophilius_lovegood)	0
parent(dudley_dursley, Z4)	parent(dudley_dursley, xenophilius_lovegood)	0
parent(rose_weasley, Z10)	parent(rose_weasley, ron_weasley)	0
parent(bill_weasley, Z9)	parent(bill_weasley, narcissa_malfoy)	0
muggleborn(X0)	muggleborn(molly_weasley)	0
parent(fred_weasley, Z10)	parent(fred_weasley, molly_weasley)	0
parent(ginny_weasley, Z8)	parent(ginny_weasley, vernon_dursley)	0
parent(Z10, Z11)	parent(Z10, frank_longbottom)	0
parent(charlie_weasley, Z11)	parent(charlie_weasley, alice_longbottom)	0
parent(dudley_dursley, Z4)	parent(dudley_dursley, vernon_dursley)	0
ancestor(percy_weasley, X)	ancestor(X, Y) :- parent(X, Y)	0
parent(charlie_weasley, Z10)	parent(charlie_weasley, frank_longbottom)	0
parent(ron_weasley, Z2)	parent(ron_weasley, frank_longbottom)	0
parent(fred_weasley, Z7)	parent(fred_weasley, lily_potter)	0
parent(harry_potter, Z12)	parent(harry_potter, james_potter)	0
parent(lily_luna_potter, Z10)	parent(lily_luna_potter, james_potter)	0
parent(james_sirius_potter, Z3)	parent(james_sirius_potter, lily_potter)	0
parent(ron_weasley, Z3)	parent(ron_weasley, james_potter)	0
parent(ron_weasley, Z4)	parent(ron_weasley, lily_potter)	0
parent(james_sirius_potter, Z7)	parent(james_sirius_potter, xenophilius_lovegood)	0
male(X0)	male(narcissa_malfoy)	0
parent(ginny_weasley, Z12)	parent(ginny_weasley, vernon_dursley)	0
parent(lily_luna_potter, Z8)	parent(lily_luna_potter, harry_potter)	0
parent(ginny_weasley, Z3)	parent(ginny_weasley, alice_longbottom)	0
parent(draco_malfoy, Z11)	parent(draco_malfoy, molly_weasley)	0
parent(dudley_dursley, Z12)	parent(dudley_dursley, lily_potter)	0
parent(harry_potter, Z2)	parent(harry_potter, ron_weasley)	0
parent(rose_weasley, Z9)	parent(rose_weasley, molly_weasley)	0
parent(james_sirius_potter, Z12)	parent(james_sirius_potter, xenophilius_lovegood)	0
parent(rose_weasley, Z10)	parent(rose_weasley, lucius_malfoy)	0
parent(Z10, Z11)	parent(Z10, arthur_weasley)	0
parent(bill_weasley, Z4)	parent(bill_weasley, harry_potter)	0
muggleborn(X0)	muggleborn(alastor_moody)	0
parent(rose_weasley, Z10)	parent(rose_weasley, xenophilius_lovegood)	0
parent(percy_weasley, Z12)	parent(percy_weasley, james_potter)	0
parent(charlie_weasley, Z9)	parent(charlie_weasley, petunia_dursley)	0
parent(james_sirius_potter, Z6)	parent(james_sirius_potter, molly_weasley)	0
parent(charlie_weasley, molly_weasley)	parent(charlie_weasley, molly_weasley)	0
half_blood(X0)	half_blood(minerva_mccgonagall)	0
parent(percy_weasley, Z8)	parent(percy_weasley, xenophilius_lovegood)	0
half_blood(X0)	half_blood(albus_severus_potter)	0
parent(charlie_weasley, Z8)	parent(charlie_weasley, xenophilius_lovegood)	0
parent(lily_luna_potter, Z10)	parent(lily_luna_potter, molly_weasley)	0
parent(charlie_weasley, Z10)	parent(charlie_weasley, molly_weasley)	0
parent(ginny_weasley, Z8)	parent(ginny_weasley, alice_longbottom)	0
parent(harry_potter, Z4)	parent(harry_potter, molly_weasley)	0
parent(harry_potter, Z12)	parent(harry_potter, alice_longbottom)	0
ancestor(dudley_dursley, X)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(ron_weasley, Z3)	parent(ron_weasley, alice_longbottom)	0
parent(ron_weasley, Z7)	parent(ron_weasley, lucius_malfoy)	0
parent(percy_weasley, Z2)	parent(percy_weasley, arthur_weasley)	0
parent(Z5, Z6)	parent(Z5, xenophilius_lovegood)	0
parent(albus_severus_potter, Z7)	parent(albus_severus_potter, frank_longbottom)	0
parent(rose_weasley, Z11)	parent(rose_weasley, frank_longbottom)	0
parent(albus_severus_potter, Z12)	parent(albus_severus_potter, lucius_malfoy)	0
parent(lily_luna_potter, Z7)	parent(lily_luna_potter, lucius_malfoy)	0
parent(george_weasley, Z8)	parent(george_weasley, harry_potter)	0
ancestor(hugo_weasley, Z)	ancestor(X, Y) :- parent(X, Y)	0
parent(hugo_weasley, Z7)	parent(hugo_weasley, petunia_dursley)	0
parent(bill_weasley, Z3)	parent(bill_weasley, arthur_weasley)	0
parent(percy_weasley, Z4)	parent(percy_weasley, frank_longbottom)	0
parent(hugo_weasley, Z12)	parent(hugo_weasley, xenophilius_lovegood)	0
parent(neville_longbottom, Z11)	parent(neville_longbottom, vernon_dursley)	0
parent(george_weasley, Z11)	parent(george_weasley, james_potter)	0
parent(percy_weasley, Z9)	parent(percy_weasley, lily_potter)	0
parent(draco_malfoy, Z4)	parent(draco_malfoy, ron_weasley)	0
ancestor(james_sirius_potter, P)	ancestor(X, Y) :- parent(X, Y)	0
enemy(remus_lupin, _EX3)	enemy(X, Y) :- member_of(X, death_eaters), member_of(Y, dumbledores_army)	0
parent(neville_longbottom, Z8)	parent(neville_longbottom, lucius_malfoy)	0
parent(fred_weasley, Z7)	parent(fred_weasley, vernon_dursley)	0
parent(albus_severus_potter, Z9)	parent(albus_severus_potter, lucius_malfoy)	0
parent(george_weasley, Z11)	parent(george_weasley, narcissa_malfoy)	0
parent(ginny_weasley, Z9)	parent(ginny_weasley, molly_weasley)	0
parent(ginny_weasley, Z7)	parent(ginny_weasley, xenophilius_lovegood)	0
parent(harry_potter, Z6)	parent(harry_potter, alice_longbottom)	0
parent(ginny_weasley, Z6)	parent(ginny_weasley, ron_weasley)	0
parent(hugo_weasley, Z12)	parent(hugo_weasley, arthur_weasley)	0
ancestor(bill_weasley, james_sirius_potter)	ancestor(X, Y) :- parent(X, Y)	0
parent(Z7, Z8)	parent(Z7, frank_longbottom)	0
parent(neville_longbottom, Z8)	parent(neville_longbottom, james_potter)	0
ancestor(luna_lovegood, X)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(hugo_weasley, Z4)	parent(hugo_weasley, petunia_dursley)	0
parent(Z4, Z5)	parent(Z4, lucius_malfoy)	0
parent(ginny_weasley, Z9)	parent(ginny_weasley, james_potter)	0
pure_blood(X0)	pure_blood(rose_weasley)	0
parent(ron_weasley, Z8)	parent(ron_weasley, xenophilius_lovegood)	0
parent(albus_severus_potter, Z8)	parent(albus_severus_potter, vernon_dursley)	0
parent(albus_severus_potter, Z3)	parent(albus_severus_potter, vernon_dursley)	0
pure_blood(X0)	pure_blood(fleur_delacour)	0
parent(bill_weasley, Z7)	parent(bill_weasley, james_potter)	0
ancestor(rose_weasley, _EX3)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
enemy(alastor_moody, severus_snape)	enemy(X, Y) :- member_of(X, death_eaters), member_of(Y, dumbledores_army)	0
parent(ron_weasley, Z9)	parent(ron_weasley, petunia_dursley)	0
parent(james_sirius_potter, Z7)	parent(james_sirius_potter, molly_weasley)	0
parent(draco_malfoy, Z6)	parent(draco_malfoy, ginny_weasley)	0
parent(george_weasley, Z7)	parent(george_weasley, xenophilius_lovegood)	0
parent(Z0, james_potter)	parent(Z0, james_potter)	0
parent(draco_malfoy, Z11)	parent(draco_malfoy, ron_weasley)	0
parent(rose_weasley, Z9)	parent(rose_weasley, narcissa_malfoy)	0
parent(ginny_weasley, Z10)	parent(ginny_weasley, arthur_weasley)	0
parent(lily_luna_potter, Z4)	parent(lily_luna_potter, harry_potter)	0
parent(ginny_weasley, Z9)	parent(ginny_weasley, hermione_granger)	0
parent(james_sirius_potter, Z3)	parent(james_sirius_potter, james_potter)	0
parent(bill_weasley, Z4)	parent(bill_weasley, vernon_dursley)	0
parent(ron_weasley, Z6)	parent(ron_weasley, ginny_weasley)	0
parent(neville_longbottom, Z6)	parent(neville_longbottom, arthur_weasley)	0
parent(george_weasley, Z8)	parent(george_weasley, petunia_dursley)	0
parent(dudley_dursley, Z10)	parent(dudley_dursley, james_potter)	0
parent(charlie_weasley, Z3)	parent(charlie_weasley, petunia_dursley)	0
parent(james_sirius_potter, Z10)	parent(james_sirius_potter, arthur_weasley)	0
ancestor(ginny_weasley, _EX4)	ancestor(X, Y) :- parent(X, Y)	0
parent(george_weasley, Z10)	parent(george_weasley, james_potter)	0
parent(ron_weasley, Z2)	parent(ron_weasley, james_potter)	0
parent(ginny_weasley, Z8)	parent(ginny_weasley, harry_potter)	0
parent(rose_weasley, Z9)	parent(rose_weasley, james_potter)	0
parent(harry_potter, Z11)	parent(harry_potter, narcissa_malfoy)	0
parent(ron_weasley, Z3)	parent(ron_weasley, molly_weasley)	0
parent(rose_weasley, Z7)	parent(rose_weasley, alice_longbottom)	0
ancestor(hugo_weasley, Y)	ancestor(X, Y) :- parent(X, Y)	0
parent(hugo_weasley, Z10)	parent(hugo_weasley, narcissa_malfoy)	0
parent(ron_weasley, Z2)	parent(ron_weasley, xenophilius_lovegood)	0
parent(george_weasley, Z11)	parent(george_weasley, harry_potter)	0
parent(ginny_weasley, lily_potter)	parent(ginny_weasley, lily_potter)	0
muggleborn(X0)	muggleborn(parvati_patil)	0
ancestor(harry_potter, _EX5)	ancestor(X, Y) :- parent(X, Y)	0
muggleborn(X0)	muggleborn(dolores_umbridge)	0
parent(ginny_weasley, Z12)	parent(ginny_weasley, harry_potter)	0
parent(george_weasley, Z4)	parent(george_weasley, james_potter)	0
ancestor(P, Y)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
ancestor(james_sirius_potter, Y)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(harry_potter, Z12)	parent(harry_potter, lily_potter)	0
parent(james_sirius_potter, Z8)	parent(james_sirius_potter, ginny_weasley)	0
parent(hugo_weasley, Z2)	parent(hugo_weasley, xenophilius_lovegood)	0
ancestor(P, neville_longbottom)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(charlie_weasley, Z11)	parent(charlie_weasley, petunia_dursley)	0
parent(charlie_weasley, james_potter)	parent(charlie_weasley, james_potter)	0
ancestor(luna_lovegood, Y)	ancestor(X, Y) :- parent(X, Y)	0
parent(rose_weasley, Z4)	parent(rose_weasley, arthur_weasley)	0
parent(Z8, Z9)	parent(Z8, molly_weasley)	0
parent(Z1, Z2)	parent(Z1, arthur_weasley)	0
parent(james_sirius_potter, Z3)	parent(james_sirius_potter, frank_longbottom)	0
parent(albus_severus_potter, Z4)	parent(albus_severus_potter, harry_potter)	0
parent(harry_potter, Z9)	parent(harry_potter, frank_longbottom)	0
parent(james_sirius_potter, Z3)	parent(james_sirius_potter, ginny_weasley)	0
parent(ginny_weasley, Z10)	parent(ginny_weasley, frank_longbottom)	0
ancestor(neville_longbottom, X)	ancestor(X, Y) :- parent(X, Y)	0
parent(ginny_weasley, Z11)	parent(ginny_weasley, vernon_dursley)	0
parent(james_sirius_potter, Z5)	parent(james_sirius_potter, lucius_malfoy)	0
parent(ron_weasley, molly_weasley)	parent(ron_weasley, molly_weasley)	0
parent(charlie_weasley, Z7)	parent(charlie_weasley, lily_potter)	0
parent(james_sirius_potter, Z11)	parent(james_sirius_potter, vernon_dursley)	0
parent(dudley_dursley, Z7)	parent(dudley_dursley, xenophilius_lovegood)	0
parent(luna_lovegood, Z2)	parent(luna_lovegood, harry_potter)	0
parent(Z1, Z2)	parent(Z1, vernon_dursley)	0
parent(draco_malfoy, Z3)	parent(draco_malfoy, hermione_granger)	0
parent(ron_weasley, Z3)	parent(ron_weasley, hermione_granger)	0
member_of(Y0, death_eaters)	member_of(hermione_granger, death_eaters)	0
parent(james_potter, molly_weasley)	parent(james_potter, molly_weasley)	0
parent(Z5, Z6)	parent(Z5, narcissa_malfoy)	0
parent(dudley_dursley, Z7)	parent(dudley_dursley, vernon_dursley)	0
parent(fred_weasley, Z12)	parent(fred_weasley, ron_weasley)	0
parent(bill_weasley, Z7)	parent(bill_weasley, frank_longbottom)	0
parent(dudley_dursley, Z2)	parent(dudley_dursley, lily_potter)	0
parent(percy_weasley, Z8)	parent(percy_weasley, harry_potter)	0
parent(james_sirius_potter, Z10)	parent(james_sirius_potter, hermione_granger)	0
parent(percy_weasley, Z12)	parent(percy_weasley, petunia_dursley)	0
parent(harry_potter, Z6)	parent(harry_potter, lily_potter)	0
parent(ginny_weasley, Z8)	parent(ginny_weasley, narcissa_malfoy)	0
parent(bill_weasley, Z8)	parent(bill_weasley, arthur_weasley)	0
parent(charlie_weasley, Z7)	parent(charlie_weasley, arthur_weasley)	0
parent(rose_weasley, Z4)	parent(rose_weasley, ron_weasley)	0
parent(Z7, Z8)	parent(Z7, james_potter)	0
parent(luna_lovegood, Z8)	parent(luna_lovegood, hermione_granger)	0
muggleborn(X0)	muggleborn(argus_filch)	0
parent(rose_weasley, Z12)	parent(rose_weasley, frank_longbottom)	0
parent(luna_lovegood, Z10)	parent(luna_lovegood, frank_longbottom)	0
parent(george_weasley, Z10)	parent(george_weasley, harry_potter)	0
parent(albus_severus_potter, Z10)	parent(albus_severus_potter, lucius_malfoy)	0
parent(draco_malfoy, Z6)	parent(draco_malfoy, ron_weasley)	0
parent(albus_severus_potter, Z9)	parent(albus_severus_potter, frank_longbottom)	0
parent(hugo_weasley, Z11)	parent(hugo_weasley, harry_potter)	0
half_blood(X0)	half_blood(vincent_crabble)	0
parent(luna_lovegood, Z8)	parent(luna_lovegood, alice_longbottom)	0
parent(bill_weasley, Z7)	parent(bill_weasley, lily_potter)	0
parent(rose_weasley, Z12)	parent(rose_weasley, petunia_dursley)	0
parent(luna_lovegood, Z11)	parent(luna_lovegood, lucius_malfoy)	0
parent(Z9, Z10)	parent(Z9, james_potter)	0
parent(rose_weasley, Z7)	parent(rose_weasley, molly_weasley)	0
parent(fred_weasley, Z10)	parent(fred_weasley, ron_weasley)	0
ancestor(bill_weasley, _EX3)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(george_weasley, Z12)	parent(george_weasley, hermione_granger)	0
parent(ron_weasley, Z7)	parent(ron_weasley, molly_weasley)	0
ancestor(neville_longbottom, Z)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(luna_lovegood, Z8)	parent(luna_lovegood, ginny_weasley)	0
parent(james_sirius_potter, Z11)	parent(james_sirius_potter, hermione_granger)	0
parent(harry_potter, molly_weasley)	parent(harry_potter, molly_weasley)	0
parent(neville_longbottom, lily_potter)	parent(neville_longbottom, lily_potter)	0
parent(bill_weasley, Z7)	parent(bill_weasley, harry_potter)	0
parent(bill_weasley, Z2)	parent(bill_weasley, ron_weasley)	0
parent(harry_potter, Z8)	parent(harry_potter, petunia_dursley)	0
parent(draco_malfoy, Z6)	parent(draco_malfoy, alice_longbottom)	0
parent(P, Z1)	parent(P, petunia_dursley)	0
parent(george_weasley, Z11)	parent(george_weasley, frank_longbottom)	0
parent(bill_weasley, Z11)	parent(bill_weasley, hermione_granger)	0
parent(james_sirius_potter, Z12)	parent(james_sirius_potter, harry_potter)	0
parent(Z10, Z11)	parent(Z10, vernon_dursley)	0
muggleborn(X0)	muggleborn(gilderoy_lockhart)	0
parent(hugo_weasley, Z10)	parent(hugo_weasley, alice_longbottom)	0
parent(luna_lovegood, Z10)	parent(luna_lovegood, petunia_dursley)	0
parent(george_weasley, Z11)	parent(george_weasley, lily_potter)	0
parent(lily_luna_potter, Z4)	parent(lily_luna_potter, lucius_malfoy)	0
parent(ron_weasley, Z3)	parent(ron_weasley, narcissa_malfoy)	0
parent(lily_luna_potter, Z12)	parent(lily_luna_potter, james_potter)	0
parent(lily_luna_potter, Z9)	parent(lily_luna_potter, harry_potter)	0
parent(draco_malfoy, Z12)	parent(draco_malfoy, narcissa_malfoy)	0
parent(luna_lovegood, Z9)	parent(luna_lovegood, molly_weasley)	0
parent(albus_severus_potter, Z8)	parent(albus_severus_potter, ron_weasley)	0
member_of(X0, death_eaters)	member_of(remus_lupin, death_eaters)	0
half_blood(X0)	half_blood(george_weasley)	0
parent(dudley_dursley, Z2)	parent(dudley_dursley, frank_longbottom)	0
parent(bill_weasley, Z2)	parent(bill_weasley, molly_weasley)	0
parent(percy_weasley, Z11)	parent(percy_weasley, hermione_granger)	0
parent(draco_malfoy, Z8)	parent(draco_malfoy, james_potter)	0
ancestor(ron_weasley, neville_longbottom)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
ancestor(george_weasley, neville_longbottom)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(dudley_dursley, Z12)	parent(dudley_dursley, ron_weasley)	0
parent(percy_weasley, Z9)	parent(percy_weasley, harry_potter)	0
parent(charlie_weasley, Z10)	parent(charlie_weasley, petunia_dursley)	0
ancestor(fred_weasley, P)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
pure_blood(X0)	pure_blood(lily_potter)	0
parent(george_weasley, Z10)	parent(george_weasley, petunia_dursley)	0
parent(luna_lovegood, Z2)	parent(luna_lovegood, narcissa_malfoy)	0
ancestor(Z, Y)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
ancestor(P, _EX3)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(ron_weasley, Z12)	parent(ron_weasley, molly_weasley)	0
parent(percy_weasley, Z10)	parent(percy_weasley, lily_potter)	0
parent(luna_lovegood, Z12)	parent(luna_lovegood, harry_potter)	0
parent(george_weasley, Z11)	parent(george_weasley, ron_weasley)	0
ancestor(P, _EX5)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(luna_lovegood, Z9)	parent(luna_lovegood, petunia_dursley)	0
ancestor(lily_luna_potter, P)	ancestor(X, Y) :- parent(X, Y)	0
muggleborn(X0)	muggleborn(george_weasley)	0
ancestor(percy_weasley, _EX4)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(rose_weasley, Z6)	parent(rose_weasley, harry_potter)	0
parent(james_sirius_potter, Z6)	parent(james_sirius_potter, james_potter)	0
parent(ginny_weasley, Z7)	parent(ginny_weasley, ron_weasley)	0
ancestor(ron_weasley, _EX3)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
muggleborn(X0)	muggleborn(vincent_crabble)	0
parent(ginny_weasley, Z6)	parent(ginny_weasley, lily_potter)	0
parent(draco_malfoy, Z4)	parent(draco_malfoy, harry_potter)	0
parent(dudley_dursley, arthur_weasley)	parent(dudley_dursley, arthur_weasley)	0
half_blood(X0)	half_blood(gilderoy_lockhart)	0
ancestor(lily_luna_potter, _EX4)	ancestor(X, Y) :- parent(X, Y)	0
parent(percy_weasley, molly_weasley)	parent(percy_weasley, molly_weasley)	0
parent(fred_weasley, Z9)	parent(fred_weasley, molly_weasley)	0
parent(draco_malfoy, Z7)	parent(draco_malfoy, james_potter)	0
parent(Z4, Z5)	parent(Z4, narcissa_malfoy)	0
parent(charlie_weasley, Z12)	parent(charlie_weasley, harry_potter)	0
parent(hugo_weasley, Z6)	parent(hugo_weasley, frank_longbottom)	0
parent(harry_potter, Z12)	parent(harry_potter, ginny_weasley)	0
parent(bill_weasley, Z9)	parent(bill_weasley, harry_potter)	0
parent(rose_weasley, Z4)	parent(rose_weasley, petunia_dursley)	0
parent(lily_luna_potter, Z11)	parent(lily_luna_potter, ginny_weasley)	0
ancestor(dudley_dursley, Z)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(george_weasley, Z10)	parent(george_weasley, lily_potter)	0
parent(fred_weasley, james_potter)	parent(fred_weasley, james_potter)	0
muggleborn(X0)	muggleborn(albus_severus_potter)	0
parent(Z11, Z12)	parent(Z11, arthur_weasley)	0
ancestor(neville_longbottom, _EX5)	ancestor(X, Y) :- parent(X, Y)	0
ancestor(rose_weasley, _EX3)	ancestor(X, Y) :- parent(X, Y)	0
parent(charlie_weasley, Z8)	parent(charlie_weasley, narcissa_malfoy)	0
parent(rose_weasley, Z8)	parent(rose_weasley, frank_longbottom)	0
half_blood(X0)	half_blood(peter_pettigrew)	0
parent(hugo_weasley, Z7)	parent(hugo_weasley, vernon_dursley)	0
ancestor(ginny_weasley, james_sirius_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(george_weasley, Z5)	parent(george_weasley, arthur_weasley)	0
parent(albus_severus_potter, Z8)	parent(albus_severus_potter, alice_longbottom)	0
ancestor(bill_weasley, X)	ancestor(X, Y) :- parent(X, Y)	0
parent(hugo_weasley, Z8)	parent(hugo_weasley, petunia_dursley)	0
parent(albus_severus_potter, Z7)	parent(albus_severus_potter, narcissa_malfoy)	0
parent(ginny_weasley, Z11)	parent(ginny_weasley, hermione_granger)	0
parent(lily_luna_potter, Z11)	parent(lily_luna_potter, harry_potter)	0
parent(george_weasley, Z10)	parent(george_weasley, ron_weasley)	0
parent(draco_malfoy, Z8)	parent(draco_malfoy, narcissa_malfoy)	0
parent(fred_weasley, Z7)	parent(fred_weasley, petunia_dursley)	0
ancestor(neville_longbottom, neville_longbottom)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(dudley_dursley, Z12)	parent(dudley_dursley, arthur_weasley)	0
parent(lily_luna_potter, Z10)	parent(lily_luna_potter, lily_potter)	0
ancestor(rose_weasley, X)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(george_weasley, Z9)	parent(george_weasley, narcissa_malfoy)	0
enemy(albus_dumbledore, narcissa_malfoy)	enemy(X, Y) :- member_of(X, death_eaters), member_of(Y, dumbledores_army)	0
parent(harry_potter, Z10)	parent(harry_potter, hermione_granger)	0
parent(Z6, Z7)	parent(Z6, frank_longbottom)	0
parent(P, Z1)	parent(P, lily_potter)	0
ancestor(rose_weasley, P)	ancestor(X, Y) :- parent(X, Y)	0
parent(ron_weasley, Z10)	parent(ron_weasley, frank_longbottom)	0
ancestor(albus_severus_potter, _EX3)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(ron_weasley, Z6)	parent(ron_weasley, lily_potter)	0
parent(percy_weasley, Z9)	parent(percy_weasley, vernon_dursley)	0
parent(hugo_weasley, Z2)	parent(hugo_weasley, molly_weasley)	0
parent(albus_severus_potter, Z3)	parent(albus_severus_potter, frank_longbottom)	0
parent(neville_longbottom, Z3)	parent(neville_longbottom, petunia_dursley)	0
parent(harry_potter, Z3)	parent(harry_potter, frank_longbottom)	0
parent(james_sirius_potter, Z4)	parent(james_sirius_potter, molly_weasley)	0
parent(draco_malfoy, Z9)	parent(draco_malfoy, lily_potter)	0
parent(luna_lovegood, Z12)	parent(luna_lovegood, james_potter)	0
muggleborn(X0)	muggleborn(albus_dumbledore)	0
parent(draco_malfoy, Z11)	parent(draco_malfoy, lucius_malfoy)	0
half_blood(X0)	half_blood(frank_longbottom)	0
parent(ron_weasley, Z10)	parent(ron_weasley, lucius_malfoy)	0
parent(dudley_dursley, Z3)	parent(dudley_dursley, lucius_malfoy)	0
parent(james_sirius_potter, Z3)	parent(james_sirius_potter, vernon_dursley)	0
parent(ginny_weasley, Z11)	parent(ginny_weasley, frank_longbottom)	0
ancestor(P, neville_longbottom)	ancestor(X, Y) :- parent(X, Y)	0
parent(bill_weasley, Z10)	parent(bill_weasley, james_potter)	0
parent(bill_weasley, Z9)	parent(bill_weasley, xenophilius_lovegood)	0
parent(Z4, Z5)	parent(Z4, molly_weasley)	0
parent(fred_weasley, Z6)	parent(fred_weasley, frank_longbottom)	0
parent(Z4, Z5)	parent(Z4, lily_potter)	0
parent(hugo_weasley, Z12)	parent(hugo_weasley, harry_potter)	0
parent(draco_malfoy, Z7)	parent(draco_malfoy, narcissa_malfoy)	0
parent(_EX3, Z1)	parent(_EX3, narcissa_malfoy)	0
parent(ginny_weasley, Z3)	parent(ginny_weasley, xenophilius_lovegood)	0
ancestor(P, X)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(percy_weasley, Z12)	parent(percy_weasley, lucius_malfoy)	0
parent(draco_malfoy, Z12)	parent(draco_malfoy, molly_weasley)	0
ancestor(george_weasley, Z)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(Z2, arthur_weasley)	parent(Z2, arthur_weasley)	0
parent(Z7, Z8)	parent(Z7, hermione_granger)	0
parent(ginny_weasley, Z8)	parent(ginny_weasley, ginny_weasley)	0
parent(percy_weasley, Z2)	parent(percy_weasley, ginny_weasley)	0
parent(Z11, Z12)	parent(Z11, hermione_granger)	0
muggleborn(X0)	muggleborn(xenophilius_lovegood)	0
muggleborn(X0)	muggleborn(tom_riddle)	0
parent(Z4, Z5)	parent(Z4, frank_longbottom)	0
parent(neville_longbottom, Z2)	parent(neville_longbottom, alice_longbottom)	0
parent(hugo_weasley, Z7)	parent(hugo_weasley, arthur_weasley)	0
ancestor(percy_weasley, _EX3)	ancestor(X, Y) :- parent(X, Y)	0
parent(Z6, lily_potter)	parent(Z6, lily_potter)	0
parent(hugo_weasley, Z6)	parent(hugo_weasley, xenophilius_lovegood)	0
parent(rose_weasley, Z11)	parent(rose_weasley, alice_longbottom)	0
parent(P, Z0)	parent(P, arthur_weasley)	0
parent(percy_weasley, Z12)	parent(percy_weasley, xenophilius_lovegood)	0
