goal	rule	score
p5(a33, a33, a14)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, X6, X6)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a47, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a48, a27, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p3(a62, a12)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p5(a1, a12, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a6, a14)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(X7, a1)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p4(a33, a55)	p4(X5, X8) :- p5(X8, X5, X0)	0
p4(a1, a52)	p4(X5, X8) :- p5(X8, X5, X0)	0
p5(a81, a95, a95)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a73, a24)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p4(a82, a10)	p4(X5, X8) :- p5(X8, X5, X0)	0
p5(a1, a33, a95)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(X7, a82, X0)	p5(X0, a82, a2) :- p0(X5, X5), p0(X5, X0)	0
p5(a34, a33, a33)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p0(X1, X1)	p0(X6, X0) :- p6(X6, X0), p0(a22, X6)	0
p5(a16, a46, a46)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p3(a52, a24)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p5(a17, a27, a25)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a42, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a22, a38)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p6(X613, X013)	p6(a1, a4)	0
p5(a57, a33, a27)	p5(a57, X5, X7) :- p3(X5, X7)	0
p5(a17, a22, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a48, a10, a10)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p4(a17, X1)	p4(X5, X8) :- p5(X8, X5, X0)	0
p3(a99, a99)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p7(a62, a17)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a39, a29)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a95, a82, a82)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a26, a33, a1)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a10, a6, a6)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a34, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a95, a33, a23)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a62, a33, a33)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p3(a18, a18)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p5(a95, a43, a43)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a37, a33, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a81, a29, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a49, a48)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p3(a1, a68)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p4(a12, X0)	p4(X5, X8) :- p5(X8, X5, X0)	0
p5(a17, a33, a88)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a35, a45)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a17, X8, a10)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a6, a33, a66)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a55, a0, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a58, a17, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a33, a61, a61)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(X0, a29, X1)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(X7, a33, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a48, a14)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a95, a1, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a14, a42)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a57, a58, a58)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a58, a0)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a17, a81, a17)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p3(a10, a68)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p5(a79, a12, a12)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p8(a27, X08, X08, X88)	p8(a27, a23, a23, a33)	0
p5(a13, a12, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a22, a24, a24)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p0(a0, a61)	p0(X0, X8) :- p8(a27, X0, X0, X8), p7(X0, a24)	0
p5(a47, a17, a17)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, X8, X8)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a20, a35)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a1, a33, a73)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a71, a22, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a40, a33, X9)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(X0, a67, X1)	p5(a57, X5, X7) :- p3(X5, X7)	0
p5(a29, a33, a71)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(X0, a33, a31)	p5(a57, X5, X7) :- p3(X5, X7)	0
p0(X0, a25)	p0(X2, X2) :- p3(X5, a95), p7(X2, X5)	0
p5(a68, a82, a82)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a53, a45)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p4(a24, a55)	p4(X5, X8) :- p5(X8, X5, X0)	0
p7(a13, a57)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p6(X65, X05)	p6(a0, a13)	0
p7(a28, a38)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a51, a39, a39)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a17, a81)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a38, a19)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a6, a61, a61)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(X4, a33, a48)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p6(X5, X5)	p6(X5, X5)	0
p5(a33, a21, a21)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a89, a57, a57)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a59, a43, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(X4, a57, a57)	p5(a57, X5, X7) :- p3(X5, X7)	0
p3(a19, a66)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p5(a17, X6, a14)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p0(a54, a54)	p0(X2, X2) :- p3(X5, a95), p7(X2, X5)	0
p6(X912, X912)	p6(a42, a42)	0
p5(a30, a56, a56)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a40, a58)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p4(a53, X7)	p4(X4, X4) :- p8(X0, X4, a71, X1)	0
p5(a20, a1, a1)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p6(X56, X56)	p6(a0, a0)	0
p4(a40, X9)	p4(X4, X4) :- p8(X0, X4, a71, X1)	0
p7(X0, a38)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a77, a40, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a92, a19)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p0(X0, a39)	p0(X0, X8) :- p8(a27, X0, X0, X8), p7(X0, a24)	0
p6(X912, X912)	p6(a15, a15)	0
p5(a51, a75, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p3(a57, a42)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p5(a82, a20, a20)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a76, a25)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a74, a0, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a53, a24, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a99, a23, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a52, a33, a0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a87, a2, a2)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p6(X613, X013)	p6(a1, a48)	0
p5(a17, a29, a87)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a1, a66)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a60, a33, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(X1, a87)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a46, a23)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(X0, a18)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p0(X0, a33)	p0(X9, X9) :- p4(X9, a17)	0
p6(X92, X92)	p6(a90, a90)	0
p5(a33, X0, X1)	p5(X0, a82, a2) :- p0(X5, X5), p0(X5, X0)	0
p5(a38, a1, a1)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a66, a33, a48)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p6(X92, X92)	p6(a52, a52)	0
p6(X613, X013)	p6(a14, a49)	0
p5(X0, a11, X1)	p5(a57, X5, X7) :- p3(X5, X7)	0
p7(a12, a82)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a40, a25)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a43, a52)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p4(X0, a21)	p4(X5, X8) :- p5(X8, X5, X0)	0
p7(a54, a24)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(X0, a11)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a13, a16, a16)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a57, a45, X0)	p5(a57, X5, X7) :- p3(X5, X7)	0
p7(a35, a71)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a66, a17)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a95, a29, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p3(a87, a87)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p7(a23, a96)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(X0, a4, X1)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a69, a17, a17)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p0(a22, a45)	p0(X6, X0) :- p6(X6, X0), p0(a22, X6)	0
p1(X0, a61)	p1(a1, X5) :- p3(X5, X5), p9(X5)	0
p5(a1, a2, a2)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a14, a74)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a43, a13)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a23, a10)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a17, a33, a53)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a11, a46, a46)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a6, a87)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a21, a14, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a36, a33, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a81, a46)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a17, a38, a35)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p1(X8, a19)	p1(a1, X5) :- p3(X5, X5), p9(X5)	0
p7(a64, a23)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a0, a75, a75)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(X6, a33, a19)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a1, a62, a62)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a0, a33, a10)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a39, a20)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p4(a73, a52)	p4(X5, X8) :- p5(X8, X5, X0)	0
p5(a20, a10, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a96, a24, a24)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p6(X612, X012)	p6(a0, a48)	0
p7(a24, a89)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a23, a20, a20)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a33, a24)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a83, a33)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a37, a43, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p3(a13, a38)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p3(a56, a10)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p3(a25, a84)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p5(a17, a38, a89)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p6(X08, X08)	p6(a82, a82)	0
p4(a82, a81)	p4(X5, X8) :- p5(X8, X5, X0)	0
p6(X77, X77)	p6(a57, a57)	0
p7(a17, a81)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a25, a14)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a19, a94, a94)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a33, a91, a91)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a75, a33, a19)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a58, a33, a12)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a14, a48, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p3(a38, a84)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p5(a33, a27, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a45, a7)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a5, a63, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p4(a19, a0)	p4(X5, X8) :- p5(X8, X5, X0)	0
p6(X65, X05)	p6(a0, a86)	0
p5(a17, a42, a57)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p4(a24, X5)	p4(X4, X4) :- p8(X0, X4, a71, X1)	0
p7(a76, a25)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p4(a57, a56)	p4(X5, X8) :- p5(X8, X5, X0)	0
p7(a63, a27)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a27, a38)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a28, a23, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a23, X6, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p6(X65, X05)	p6(a0, a10)	0
p7(a48, a54)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a46, a1, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(X1, a87)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a7, a57)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a37, a33)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a33, a75, a75)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a39, a22)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(X0, a36, a36)	p5(a57, X5, X7) :- p3(X5, X7)	0
p8(a27, X012, X012, X812)	p8(a27, a23, a23, a4)	0
p5(a79, a19, a19)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a24, a33, X7)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a89, a19)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a12, a82)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(X0, a23, a23)	p5(a57, X5, X7) :- p3(X5, X7)	0
p4(a89, X4)	p4(X5, X8) :- p5(X8, X5, X0)	0
p7(a52, a45)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p6(X65, X05)	p6(a1, a6)	0
p5(a22, a92, a92)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a52, a38)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a5, a25)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p0(a0, X0)	p0(X9, X9) :- p4(X9, a17)	0
p7(a20, a57)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p4(a57, a69)	p4(X5, X8) :- p5(X8, X5, X0)	0
p7(a23, a96)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a61, a12, a12)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p6(X65, X05)	p6(a14, a38)	0
p6(X612, X012)	p6(a14, a87)	0
p4(X1, a0)	p4(X5, X8) :- p5(X8, X5, X0)	0
p4(a82, a16)	p4(X5, X8) :- p5(X8, X5, X0)	0
p5(a71, a64, a64)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a43, a13)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p1(X4, a6)	p1(a1, X5) :- p3(X5, X5), p9(X5)	0
p5(a38, a95, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a23, a22, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a61, a33, a29)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p6(X911, X911)	p6(X78, X78)	0
p0(X0, a78)	p0(X2, X2) :- p3(X5, a95), p7(X2, X5)	0
p7(a66, a6)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(X8, a48, a48)	p5(a57, X5, X7) :- p3(X5, X7)	0
p4(a0, X4)	p4(X4, X4) :- p8(X0, X4, a71, X1)	0
p5(a11, a11, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a46, a43, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(X4, a6, a6)	p5(a57, X5, X7) :- p3(X5, X7)	0
p0(a0, a55)	p0(X0, X8) :- p8(a27, X0, X0, X8), p7(X0, a24)	0
p7(a24, a89)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p3(a99, a52)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p6(X612, X012)	p6(a0, a81)	0
p3(a3, a53)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p4(X0, a4)	p4(X4, X4) :- p8(X0, X4, a71, X1)	0
p7(a57, a32)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a19, a20)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p6(X94, X94)	p6(a25, a25)	0
p5(a82, a33, a33)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a52, a10)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a38, a33, a19)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p4(a76, a0)	p4(X5, X8) :- p5(X8, X5, X0)	0
p4(a17, X3)	p4(X5, X8) :- p5(X8, X5, X0)	0
p5(a23, a5, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a17, a78)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a76, a17)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a11, a89, a89)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p8(a27, X012, X012, X812)	p8(a27, a23, a23, a61)	0
p5(a48, a64, a64)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, X0, a91)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p3(a12, a6)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p3(a20, a6)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p5(a32, a33, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a27, a63, a63)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p4(a92, a13)	p4(X5, X8) :- p5(X8, X5, X0)	0
p5(a60, X0, X1)	p5(X0, a82, a2) :- p0(X5, X5), p0(X5, X0)	0
p3(a33, a37)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p7(a74, a17)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a3, a33, a57)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a24, a75, a75)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a87, a24)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a82, a17)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a1, a82, a82)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p4(a10, a52)	p4(X5, X8) :- p5(X8, X5, X0)	0
p6(X68, X08)	p6(a1, a82)	0
p6(X612, X012)	p6(a0, a61)	0
p5(a75, a74, a74)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a57, a89, a89)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a88, a11)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a68, a73, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p3(a97, a53)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p7(a48, a54)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p0(X3, X5)	p0(X0, X8) :- p8(a27, X0, X0, X8), p7(X0, a24)	0
p0(a22, a9)	p0(X6, X0) :- p6(X6, X0), p0(a22, X6)	0
p5(a7, a33, a57)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(X4, a19, a19)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(X0, a80)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p8(X50, X60, X5, X4)	p8(X50, a1, X5, a57)	0
p5(a23, a33, a4)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p8(a27, X010, X010, X810)	p8(a27, a23, a23, a40)	0
p3(a33, a42)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p6(X65, X05)	p6(a14, a4)	0
p5(a11, a35, a35)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a16, a94, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a39, a22)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(X1, X4)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a5, a52, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(X0, a57)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
