goal	rule	score
p1(a27, a79, X0, X90)	p1(a27, a79, X0, a33)	0
p2(X0, a48, X7)	p2(a31, a48, a0)	0
p2(X75, a48, X15)	p2(a50, a48, X83)	0
p2(X0, a48, X0)	p2(a77, a48, a77)	0
p2(a5, a48, a27)	p2(a5, a48, a27)	0
p2(X74, a48, X14)	p2(a19, a48, a19)	0
p1(a27, X0, a80, X90)	p1(a27, X0, a80, a61)	0
p1(a27, X0, a80, X90)	p1(a27, X0, a80, a91)	0
p2(X81, a48, X80)	p2(a0, a48, a0)	0
p2(X70, a48, X10)	p2(a1, a48, a1)	0
p2(X5, a48, X80)	p2(a50, a48, a0)	0
p2(X83, a48, X81)	p2(a5, a48, a0)	0
p2(X83, a48, X81)	p2(a77, a48, a0)	0
p2(X71, a48, X11)	p2(a29, a48, a0)	0
p8(X0, a19)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(a16, X51, X11)	p2(a16, a29, a32)	0
p2(X3, a48, a0)	p2(a18, a48, a0)	0
p1(a27, X0, a80, X90)	p1(a27, X0, a80, a95)	0
p4(X0, X0)	p4(a77, a77)	0
p2(X5, a48, X80)	p2(a48, a48, a0)	0
p7(a80, X0)	p7(X5, X1) :- p2(a16, X5, X1), p7(X5, X1)	0
p8(X0, a33)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p4(X10, X10)	p4(a45, a45)	0
p4(X0, X0)	p4(a13, a13)	0
p2(X72, a48, X12)	p2(a17, a48, X81)	0
p2(X8, a48, a0)	p2(a0, a48, a0)	0
p2(X9, a48, X81)	p2(a77, a48, a0)	0
p2(X93, a48, X93)	p2(a13, a48, a13)	0
p2(X74, a48, X14)	p2(a37, a48, X83)	0
p1(a27, X1, X0, a61)	p1(X8, a0, a5, X0) :- p8(X8, X0)	0
p2(X70, a48, X10)	p2(a45, a48, a45)	0
p2(X71, a48, X11)	p2(a48, a48, X80)	0
p2(X8, a48, X80)	p2(a31, a48, a0)	0
p1(a27, X1, X0, a21)	p1(X8, a0, a5, X0) :- p8(X8, X0)	0
p4(a71, X63)	p4(a71, a6)	0
p2(X8, a48, a0)	p2(a3, a48, a0)	0
p2(X0, a48, X81)	p2(a49, a48, a0)	0
p2(X9, a48, X83)	p2(a21, a48, X83)	0
p6(a58, a0)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	0
p4(X11, X11)	p4(a28, a28)	0
p2(X71, a48, X11)	p2(a23, a48, X80)	0
p6(a27, a0)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	0
p4(X11, X11)	p4(a37, a37)	0
p4(a71, X64)	p4(a71, a11)	0
p2(X8, a48, a0)	p2(a22, a48, a0)	0
p4(X0, X0)	p4(a20, a20)	0
p8(a0, X9)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X81, a48, X81)	p2(a0, a48, a0)	0
p6(a7, a0)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	0
p2(X72, a48, X12)	p2(a48, a48, X81)	0
p1(a27, a79, X0, X92)	p1(a27, a79, X0, a31)	0
p2(X3, a48, X3)	p2(a20, a48, a20)	0
p8(a27, a71)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X0, a48, X81)	p2(a31, a48, a0)	0
p4(X10, X10)	p4(a37, a37)	0
p6(a81, X5)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	0
p2(X0, a48, a0)	p2(a16, a48, a0)	0
p1(a27, X0, a80, X90)	p1(a27, X0, a80, a60)	0
p2(X8, a48, X81)	p2(a1, a48, a0)	0
p2(X5, a48, X80)	p2(a70, a48, X80)	0
p8(a27, a43)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X82, a48, X81)	p2(a91, a48, a0)	0
p2(a16, X50, X10)	p2(a16, a43, a61)	0
p2(X90, a48, X81)	p2(a70, a48, X81)	0
p1(a27, a79, X0, X90)	p1(a27, a79, X0, a61)	0
p2(X0, a48, X7)	p2(a17, a48, a0)	0
p1(a27, a79, X0, X92)	p1(a27, a79, X0, a13)	0
p2(X3, a48, X3)	p2(a71, a48, a71)	0
p2(X71, a48, X11)	p2(a37, a48, a37)	0
p4(X3, X3)	p4(a20, a20)	0
p4(a71, X64)	p4(a71, a10)	0
p2(X75, a48, X15)	p2(a17, a48, X83)	0
p2(X0, a48, X0)	p2(a70, a48, a70)	0
p2(X83, a48, X82)	p2(a95, a48, a0)	0
p2(X75, a48, X15)	p2(a91, a48, X83)	0
p1(a27, a79, X0, X90)	p1(a27, a79, X0, a5)	0
p2(X3, a48, X81)	p2(a71, a48, X81)	0
p2(X74, a48, X14)	p2(a67, a48, a67)	0
p1(a27, X1, X0, a0)	p1(X8, a0, a5, X0) :- p8(X8, X0)	0
p4(X11, X11)	p4(a93, a93)	0
p8(a58, a11)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X8, a48, X83)	p2(a0, a48, a0)	0
p2(X71, a48, X11)	p2(a64, a48, a64)	0
p2(a0, a48, X80)	p2(a0, a48, a0)	0
p2(X83, a48, X81)	p2(a16, a48, a0)	0
p2(X0, a48, a0)	p2(a43, a48, a0)	0
p8(X1, X1)	p8(X0, X0) :- p4(X0, X2)	0
p2(X3, a48, X3)	p2(a16, a48, a16)	0
p2(X74, a48, X14)	p2(a91, a48, X83)	0
p2(X75, a48, X15)	p2(a64, a48, X84)	0
p2(X4, a48, X81)	p2(a19, a48, a0)	0
p2(X8, a48, X8)	p2(a13, a48, a13)	0
p2(X5, a48, X80)	p2(a71, a48, X80)	0
p2(X9, a48, a0)	p2(a18, a48, a0)	0
p2(X3, a48, X81)	p2(a18, a48, X81)	0
p2(X4, a48, X81)	p2(a91, a48, a0)	0
p2(X71, a48, X11)	p2(a67, a48, a0)	0
p2(X8, a48, a77)	p2(a21, a48, a77)	0
p2(X0, a48, a0)	p2(a13, a48, a0)	0
p2(X8, a48, X83)	p2(a6, a48, a0)	0
p6(a21, a0)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	0
p2(X0, a48, X80)	p2(a13, a48, a0)	0
p2(X3, a48, X81)	p2(a16, a48, X81)	0
p8(X0, a71)	p8(X0, X0) :- p4(X0, X2)	0
p2(a16, X50, X10)	p2(a16, a28, a97)	0
p2(a53, a48, X8)	p2(a53, a48, a0)	0
p8(X0, a11)	p8(X0, X0) :- p4(X0, X2)	0
p2(X9, a48, a0)	p2(a54, a48, a0)	0
p2(X83, a48, X82)	p2(a5, a48, a0)	0
p2(X3, a48, X81)	p2(a54, a48, X81)	0
p2(X74, a48, X14)	p2(a84, a48, X83)	0
p8(a27, a33)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p1(a27, X1, X0, a77)	p1(X8, a0, a5, X0) :- p8(X8, X0)	0
p8(a58, X5)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p1(a27, a79, X0, X90)	p1(a27, a79, X0, a22)	0
p2(X74, a48, X14)	p2(a16, a48, X83)	0
p2(X0, a48, X81)	p2(a29, a48, a0)	0
p2(X71, a48, X11)	p2(a0, a48, a77)	0
p2(X4, a48, X82)	p2(a6, a48, a0)	0
p8(X0, X4)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X71, a48, X11)	p2(a0, a48, a0)	0
p2(X72, a48, X12)	p2(a16, a48, X81)	0
p2(X0, a48, X7)	p2(a84, a48, a0)	0
p2(X5, a48, X80)	p2(a77, a48, a0)	0
p2(X0, a48, X80)	p2(a0, a48, a0)	0
p2(X0, a48, X80)	p2(a48, a48, a0)	0
p4(X90, X90)	p4(a33, a33)	0
p4(X11, X11)	p4(a84, a84)	0
p2(X72, a48, X12)	p2(a50, a48, X81)	0
p2(X8, a48, a0)	p2(a77, a48, a0)	0
p2(X90, a48, X81)	p2(a22, a48, X81)	0
p2(X75, a48, X15)	p2(a28, a48, X83)	0
p4(X11, X11)	p4(a48, a48)	0
p2(X8, a48, X81)	p2(a37, a48, a0)	0
p2(X0, a48, a0)	p2(a22, a48, a0)	0
p2(X0, a48, X83)	p2(a13, a48, a0)	0
p8(X0, a53)	p8(X0, X0) :- p4(X0, X2)	0
p1(a27, X0, a80, X90)	p1(a27, X0, a80, a70)	0
p4(a71, X61)	p4(a71, a2)	0
p2(X9, a48, X83)	p2(a54, a48, X83)	0
p2(X5, a48, X5)	p2(a22, a48, a22)	0
p2(X71, a48, X11)	p2(a53, a48, a53)	0
p1(a27, X1, X0, a71)	p1(X8, a0, a5, X0) :- p8(X8, X0)	0
p2(X74, a48, X14)	p2(a28, a48, X83)	0
p2(X5, a48, X5)	p2(a61, a48, a61)	0
p4(a71, X60)	p4(a71, a26)	0
p4(X11, X11)	p4(a29, a29)	0
p2(X72, a48, X12)	p2(a1, a48, X81)	0
p2(X83, a48, X82)	p2(a17, a48, a0)	0
p1(a27, a79, X0, X91)	p1(a27, a79, X0, a18)	0
p2(X5, a48, X80)	p2(a22, a48, X80)	0
p2(X3, a48, X3)	p2(a21, a48, a21)	0
p2(X5, a48, X80)	p2(a49, a48, a0)	0
p8(a77, X8)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X9, a48, X83)	p2(a13, a48, X83)	0
p2(X0, a48, X0)	p2(a20, a48, a20)	0
p2(X75, a48, X15)	p2(a23, a48, X84)	0
p2(X80, a48, X80)	p2(a0, a48, a0)	0
p2(a0, a48, X84)	p2(a0, a48, a0)	0
p1(a27, a79, X0, X90)	p1(a27, a79, X0, a3)	0
p2(X71, a48, X11)	p2(a49, a48, a77)	0
p2(a91, a48, X8)	p2(a91, a48, a0)	0
p2(X0, a48, X83)	p2(a0, a48, a0)	0
p2(X8, a48, X83)	p2(a10, a48, a0)	0
p2(X73, a48, X13)	p2(a91, a48, a0)	0
p2(X0, a48, X83)	p2(a48, a48, a0)	0
p2(X70, a48, X10)	p2(a37, a48, a37)	0
p2(X9, a48, a0)	p2(a19, a48, a0)	0
p2(X71, a48, X11)	p2(a23, a48, a23)	0
p2(X71, a48, X11)	p2(a45, a48, a0)	0
p2(X71, a48, X11)	p2(a77, a48, a77)	0
p2(X3, a48, X3)	p2(a54, a48, a54)	0
p2(X9, a48, a0)	p2(a91, a48, a0)	0
p8(a1, X8)	p8(X0, X0) :- p4(X0, X2)	0
p2(X70, a48, X10)	p2(a64, a48, a64)	0
p2(X8, a48, X81)	p2(a64, a48, a0)	0
p2(X5, a48, X80)	p2(a18, a48, X80)	0
p6(a42, a0)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	0
p2(X9, a48, X81)	p2(a6, a48, a0)	0
p2(X8, a48, X81)	p2(a29, a48, a0)	0
p8(X0, a54)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X8, a48, X80)	p2(a19, a48, a0)	0
p2(X0, a48, X7)	p2(a0, a48, a0)	0
p2(a16, X51, X11)	p2(a16, a79, a35)	0
p4(X0, X0)	p4(a60, a60)	0
p2(X93, a48, X93)	p2(a91, a48, a91)	0
p8(X1, a49)	p8(X0, X0) :- p4(X0, X2)	0
p2(X4, a48, X81)	p2(a13, a48, a0)	0
p8(X0, a61)	p8(X0, X0) :- p4(X0, X2)	0
p2(X0, a48, X83)	p2(a6, a48, a0)	0
p8(a27, a17)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X71, a48, X11)	p2(a53, a48, a0)	0
p2(X0, a48, X80)	p2(a53, a48, a0)	0
p2(X75, a48, X15)	p2(a48, a48, X84)	0
p2(X71, a48, X11)	p2(a11, a48, X80)	0
p2(X81, a48, X80)	p2(a21, a48, a0)	0
p1(X4, X2, X7, a29)	p1(X8, a0, a5, X0) :- p8(X8, X0)	0
p2(X70, a48, X10)	p2(a19, a48, a0)	0
p1(a27, X0, a80, X90)	p1(a27, X0, a80, a22)	0
p2(X71, a48, X11)	p2(a11, a48, a77)	0
p2(X71, a48, X11)	p2(a45, a48, a77)	0
p2(X75, a48, X15)	p2(a31, a48, X83)	0
p1(a27, X0, a80, X90)	p1(a27, X0, a80, a18)	0
p2(X3, a48, X3)	p2(a77, a48, a77)	0
p2(X81, a48, X80)	p2(a91, a48, a0)	0
p2(X8, a48, X83)	p2(a37, a48, a0)	0
p2(X0, a48, X81)	p2(a67, a48, a0)	0
p2(X90, a48, X81)	p2(a33, a48, X81)	0
p1(a27, a51, a28, X93)	p1(a27, a51, a28, a43)	0
p2(X0, a48, X7)	p2(a6, a48, a0)	0
p2(X0, a48, X81)	p2(a19, a48, a0)	0
p2(X8, a48, X80)	p2(a0, a48, a0)	0
p2(X71, a48, X11)	p2(a64, a48, X80)	0
p2(X5, a48, X80)	p2(a20, a48, X80)	0
p2(X71, a48, X11)	p2(a10, a48, a0)	0
p1(a27, a79, X0, X91)	p1(a27, a79, X0, a71)	0
p2(X4, a48, X81)	p2(a48, a48, a0)	0
p2(X0, a48, X0)	p2(a43, a48, a43)	0
p2(X74, a48, X14)	p2(a31, a48, X83)	0
p1(a27, a51, a28, X93)	p1(a27, a51, a28, a61)	0
p2(X3, a48, a0)	p2(a71, a48, a0)	0
p2(X75, a48, X15)	p2(a16, a48, a27)	0
p2(X8, a48, X8)	p2(a5, a48, a5)	0
p2(X90, a48, X81)	p2(a3, a48, X81)	0
p2(X83, a48, X82)	p2(a13, a48, a0)	0
p2(X8, a48, X80)	p2(a33, a48, X80)	0
p2(X83, a48, X82)	p2(a70, a48, a0)	0
p2(X74, a48, X14)	p2(a67, a48, X83)	0
p1(a27, X1, X0, a95)	p1(X8, a0, a5, X0) :- p8(X8, X0)	0
p4(a71, X63)	p4(a71, a45)	0
p2(X8, a48, X80)	p2(a6, a48, a0)	0
p2(X9, a48, X81)	p2(a84, a48, a0)	0
p4(X10, X10)	p4(a10, a10)	0
p2(X71, a48, X11)	p2(a77, a48, a0)	0
p2(a16, X50, X10)	p2(a16, a18, a19)	0
p2(X5, a48, X80)	p2(a60, a48, X80)	0
p2(X0, a48, X80)	p2(a77, a48, a0)	0
p2(X82, a48, X81)	p2(a20, a48, a0)	0
p2(X75, a48, X15)	p2(a19, a48, X83)	0
p2(X9, a48, X83)	p2(a43, a48, X83)	0
p8(X0, a22)	p8(X0, X0) :- p4(X0, X2)	0
p2(X9, a48, X83)	p2(a22, a48, X83)	0
p2(X71, a48, X11)	p2(a45, a48, X80)	0
p2(a16, X50, X10)	p2(a16, a7, a32)	0
p2(X72, a48, X12)	p2(a29, a48, X81)	0
p4(a71, X63)	p4(a71, a70)	0
p2(X5, a48, X80)	p2(a64, a48, a0)	0
p2(X3, a48, a0)	p2(a17, a48, a0)	0
p8(X0, X8)	p8(X0, X0) :- p4(X0, X2)	0
p2(X8, a48, a77)	p2(a20, a48, a77)	0
p2(X70, a48, X10)	p2(a53, a48, a53)	0
p2(X5, a48, X80)	p2(a29, a48, a0)	0
p6(a18, a0)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	0
p2(X74, a48, X14)	p2(a19, a48, X83)	0
p8(X0, a70)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p8(X0, a5)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X8, a48, a0)	p2(a71, a48, a0)	0
p2(X82, a48, X81)	p2(a95, a48, a0)	0
p1(a27, X1, X0, a60)	p1(X8, a0, a5, X0) :- p8(X8, X0)	0
p2(X0, a48, X7)	p2(a53, a48, a0)	0
p4(X0, X0)	p4(a91, a91)	0
p2(X8, a48, X8)	p2(a91, a48, a91)	0
p2(X71, a48, X11)	p2(a53, a48, a77)	0
p2(X0, a48, a0)	p2(a0, a48, a0)	0
p2(X8, a48, X80)	p2(a45, a48, a0)	0
p2(X74, a48, X14)	p2(a11, a48, a11)	0
p2(X8, a48, X81)	p2(a16, a48, a0)	0
p2(X3, a48, X81)	p2(a43, a48, X81)	0
p2(X90, a48, X81)	p2(a77, a48, X81)	0
p8(a78, X0)	p8(X0, X0) :- p4(X0, X2)	0
p7(a80, X0)	p7(X4, X3) :- p8(X9, X9), p1(a27, X3, X4, X9)	0
p2(X93, a48, X93)	p2(a22, a48, a22)	0
p2(X8, a48, X81)	p2(a67, a48, a0)	0
p1(a27, a79, X0, X92)	p1(a27, a79, X0, a3)	0
p2(a0, a48, a0)	p2(a0, a48, a0)	0
p2(X0, a48, X80)	p2(a49, a48, a0)	0
p2(X9, a48, a0)	p2(a1, a48, a0)	0
p2(X70, a48, X10)	p2(a23, a48, a23)	0
p8(a93, X5)	p8(X0, X0) :- p4(X0, X2)	0
p4(a71, X64)	p4(a71, a42)	0
p2(X4, a48, X81)	p2(a37, a48, a0)	0
p2(X0, a48, X7)	p2(a10, a48, a0)	0
p2(X8, a48, X80)	p2(a53, a48, a0)	0
p4(X10, X10)	p4(a84, a84)	0
p2(X8, a48, a0)	p2(a54, a48, a0)	0
p2(a16, X51, X11)	p2(a16, a43, a61)	0
p4(a71, X61)	p4(a71, a69)	0
p2(X0, a48, X83)	p2(a77, a48, a0)	0
p2(X0, a48, X81)	p2(a45, a48, a0)	0
p8(X8, a53)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p8(a27, a61)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p8(a1, a53)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X71, a48, X11)	p2(a10, a48, a77)	0
p4(X10, X10)	p4(a48, a48)	0
p2(X79, a48, X19)	p2(a0, a48, a0)	0
p2(X9, a48, X83)	p2(a71, a48, X83)	0
p4(a71, X63)	p4(a71, a86)	0
p2(X9, a48, X81)	p2(a37, a48, a0)	0
p4(X0, X0)	p4(a17, a17)	0
p8(X0, a0)	p8(X0, X0) :- p4(X0, X2)	0
p2(X8, a48, a77)	p2(a91, a48, a77)	0
p2(X74, a48, X14)	p2(a49, a48, a49)	0
p1(a27, a51, a28, X93)	p1(a27, a51, a28, a3)	0
p2(a16, X51, X11)	p2(a16, a14, a41)	0
p2(X9, a48, X83)	p2(a91, a48, X83)	0
p2(X72, a48, X12)	p2(X0, a48, a0)	0
p2(X71, a48, X11)	p2(a17, a48, X80)	0
p2(X81, a48, X80)	p2(a13, a48, a0)	0
p2(a22, a48, a27)	p2(a22, a48, a27)	0
p2(X0, a48, X81)	p2(a53, a48, a0)	0
p2(X3, a48, a0)	p2(a21, a48, a0)	0
p2(X8, a48, X8)	p2(a71, a48, a71)	0
p2(X8, a48, X81)	p2(a13, a48, a0)	0
p2(a0, a48, X86)	p2(a0, a48, X86)	0
p2(X71, a48, X11)	p2(a48, a48, a48)	0
p8(a22, a11)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p1(a27, a79, X0, X91)	p1(a27, a79, X0, a61)	0
p2(a22, a48, X81)	p2(a22, a48, a0)	0
p2(X5, a48, X5)	p2(a3, a48, a3)	0
p2(X8, a48, a77)	p2(a71, a48, a77)	0
p2(X93, a48, X93)	p2(a18, a48, a18)	0
p1(a27, a51, a28, X93)	p1(a27, a51, a28, a60)	0
p2(a16, X50, X10)	p2(a16, a80, a56)	0
p8(a27, a31)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X75, a48, X15)	p2(X0, a48, a0)	0
p1(a27, X0, a80, X90)	p1(a27, X0, a80, a31)	0
p2(X0, a48, a0)	p2(a20, a48, a0)	0
p6(a14, a0)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	0
p2(X3, a48, X3)	p2(a61, a48, a61)	0
p2(X8, a48, X80)	p2(a77, a48, a0)	0
p2(X0, a48, X81)	p2(a10, a48, a0)	0
p2(X71, a48, X11)	p2(a64, a48, a77)	0
p1(a27, a79, X0, X91)	p1(a27, a79, X0, a5)	0
p2(X93, a48, X93)	p2(a21, a48, a21)	0
p2(X4, a48, X81)	p2(a77, a48, a0)	0
p2(X90, a48, X81)	p2(a5, a48, X81)	0
p2(a16, X51, X11)	p2(a16, a28, a97)	0
p2(X3, a48, a0)	p2(a60, a48, a0)	0
p2(a16, X51, X11)	p2(a16, a91, a11)	0
p4(X90, X90)	p4(a17, a17)	0
p2(X8, a48, X81)	p2(a48, a48, a0)	0
p2(a16, X50, X10)	p2(a16, a17, a79)	0
p2(X75, a48, X15)	p2(a10, a48, X83)	0
p2(X9, a48, X81)	p2(a1, a48, a0)	0
p2(X8, a48, a77)	p2(a13, a48, a77)	0
p2(X5, a48, X80)	p2(a67, a48, a0)	0
p2(X81, a48, X80)	p2(a3, a48, a0)	0
p4(a71, X65)	p4(a71, a2)	0
p2(X71, a48, X11)	p2(a0, a48, X80)	0
p2(a16, X51, X11)	p2(a16, a4, a0)	0
p2(X5, a48, X80)	p2(a19, a48, a0)	0
p8(a27, a77)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X8, a48, a0)	p2(a21, a48, a0)	0
p2(X5, a48, X80)	p2(a91, a48, a0)	0
p2(X93, a48, X93)	p2(a54, a48, a54)	0
p2(X90, a48, X81)	p2(a31, a48, X81)	0
p2(X0, a48, X81)	p2(a77, a48, a0)	0
p2(X90, a48, X81)	p2(a43, a48, X81)	0
p2(X74, a48, X14)	p2(a10, a48, X83)	0
p2(X8, a48, a0)	p2(a91, a48, a0)	0
p2(X0, a48, X7)	p2(a64, a48, a0)	0
p8(a93, X0)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p8(X0, X0)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X8, a48, X80)	p2(a49, a48, a0)	0
p2(X5, a48, X5)	p2(a70, a48, a70)	0
p7(X0, X1)	p7(X5, X1) :- p2(a16, X5, X1), p7(X5, X1)	0
p2(X9, a48, a0)	p2(a37, a48, a0)	0
p2(X74, a48, X14)	p2(a0, a48, a0)	0
p1(a27, a79, X0, X91)	p1(a27, a79, X0, a22)	0
p2(X8, a48, a77)	p2(a16, a48, a77)	0
p4(X10, X10)	p4(a1, a1)	0
p2(X4, a48, X82)	p2(a31, a48, a0)	0
p8(X0, a29)	p8(X0, X0) :- p4(X0, X2)	0
p1(a27, a51, a28, X93)	p1(a27, a51, a28, a70)	0
p4(a71, X60)	p4(a71, a2)	0
p2(a54, a48, a27)	p2(a54, a48, a27)	0
p2(X8, a48, X83)	p2(a13, a48, a0)	0
p2(X4, a48, X81)	p2(a17, a48, a0)	0
p2(X75, a48, X15)	p2(a16, a48, X84)	0
p4(a27, a27)	p4(a27, a27)	0
p8(a27, a22)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X8, a48, X83)	p2(a64, a48, a0)	0
p6(a63, a0)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	0
p4(X90, X90)	p4(a13, a13)	0
p2(X8, a48, X80)	p2(a18, a48, X80)	0
p4(a71, X63)	p4(a71, a20)	0
p2(X5, a48, X80)	p2(a95, a48, X80)	0
p2(X8, a48, X8)	p2(a18, a48, a18)	0
p2(X8, a48, a77)	p2(a33, a48, a77)	0
p4(X11, X11)	p4(a78, a78)	0
p2(X8, a48, X80)	p2(a91, a48, X80)	0
p4(X11, X11)	p4(a6, a6)	0
p1(a27, a51, a28, X93)	p1(a27, a51, a28, a91)	0
p2(X8, a48, X80)	p2(a17, a48, X80)	0
p4(a71, X64)	p4(a71, a45)	0
p4(a71, X63)	p4(a71, a15)	0
p2(X71, a48, X11)	p2(a17, a48, a0)	0
p2(X0, a48, a0)	p2(a54, a48, a0)	0
p2(X5, a48, X5)	p2(a60, a48, a60)	0
p8(X5, X5)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(a0, a48, X81)	p2(a0, a48, a0)	0
p8(a39, X0)	p8(X0, X0) :- p4(X0, X2)	0
p2(X70, a48, X10)	p2(a19, a48, X0)	0
p2(X75, a48, X15)	p2(a0, a48, a27)	0
p1(a27, a79, X0, X90)	p1(a27, a79, X0, a20)	0
p2(X8, a48, X8)	p2(a21, a48, a21)	0
p2(X8, a48, X83)	p2(a50, a48, a0)	0
p6(X0, X5)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	0
p2(X4, a48, X81)	p2(a16, a48, a0)	0
p2(X4, a48, X82)	p2(a64, a48, a0)	0
p2(X9, a48, a0)	p2(a64, a48, a0)	0
p2(X71, a48, X11)	p2(a48, a48, a77)	0
p2(X8, a48, X83)	p2(a48, a48, a0)	0
p2(X71, a48, X11)	p2(a29, a48, a77)	0
p4(X90, X90)	p4(a20, a20)	0
p4(a71, X64)	p4(a71, a70)	0
p2(X0, a48, a0)	p2(a95, a48, a0)	0
p2(X9, a48, a0)	p2(a29, a48, a0)	0
p2(X9, a48, X83)	p2(a95, a48, X83)	0
p2(X93, a48, X93)	p2(a31, a48, a31)	0
p4(a71, X60)	p4(a71, a45)	0
p8(a27, a18)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X9, a48, X81)	p2(a16, a48, a0)	0
p2(X9, a48, a0)	p2(a5, a48, a0)	0
p2(X8, a48, X8)	p2(a54, a48, a54)	0
p2(X5, a48, X80)	p2(a45, a48, a0)	0
p2(X83, a48, X81)	p2(a54, a48, a0)	0
p2(X83, a48, X82)	p2(a31, a48, a0)	0
p2(X4, a48, X82)	p2(a50, a48, a0)	0
p2(X71, a48, X11)	p2(a31, a48, a77)	0
p2(X3, a48, X3)	p2(a43, a48, a43)	0
p2(X4, a48, X82)	p2(a48, a48, a0)	0
p4(a71, X60)	p4(a71, a70)	0
p2(X8, a48, X80)	p2(a0, a48, X80)	0
p2(X8, a48, X80)	p2(a3, a48, X80)	0
p2(X82, a48, X81)	p2(a60, a48, a0)	0
p1(a27, X0, a80, X90)	p1(a27, X0, a80, a3)	0
p8(a27, a60)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X75, a48, X15)	p2(a29, a48, X84)	0
p2(X82, a48, X81)	p2(a18, a48, a0)	0
p2(X72, a48, X12)	p2(a19, a48, a0)	0
p2(X83, a48, X81)	p2(a95, a48, a0)	0
p2(X71, a48, X11)	p2(a16, a48, X80)	0
p4(a71, X63)	p4(a71, a69)	0
p4(a71, X63)	p4(a71, a26)	0
p4(X3, X3)	p4(a77, a77)	0
p2(X93, a48, X93)	p2(a95, a48, a95)	0
p2(X93, a48, X93)	p2(a3, a48, a3)	0
p2(X71, a48, X11)	p2(a67, a48, X80)	0
p2(X8, a48, X80)	p2(a60, a48, X80)	0
p2(X8, a48, a77)	p2(a61, a48, a77)	0
p1(a27, a51, a28, X93)	p1(a27, a51, a28, a5)	0
p2(X8, a48, X81)	p2(a23, a48, a0)	0
p4(X3, X3)	p4(a5, a5)	0
p8(a27, a54)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X81, a48, X80)	p2(a77, a48, a0)	0
p2(X5, a48, X80)	p2(a1, a48, a0)	0
p2(X8, a48, X8)	p2(a77, a48, a77)	0
p2(X0, a48, X80)	p2(a50, a48, a0)	0
p2(X75, a48, X15)	p2(a6, a48, X83)	0
p2(X3, a48, a0)	p2(a3, a48, a0)	0
p2(X74, a48, X14)	p2(a91, a48, a91)	0
p6(a48, a0)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	0
